No,shipment_order_no,origin_subdistrict_name,origin_postal_code,destination_subdistrict_name,destination_postal_code,min_duration,max_duration,rate_code
1856,TRD2023011406600,Pagedangan,15339,Skow Mabo (Skouw Mabo ),99351,3,6,UDRREG
1857,TRD2023011406611,Pagedangan,15339,Skow Mabo (Skouw Mabo ),99351,3,6,UDRREG
1858,TRD2023011406570,Pagedangan,15339,So E (Soe),85519,3,9,UDRREG
1859,TRD2023011406467,Pagedangan,15339,Soop,98413,3,6,UDRREG
1860,TRD2023011406499,Pagedangan,15339,Susweni,98311,3,6,UDRREG
1861,TRD2023011406509,Pagedangan,15339,Susweni,98311,3,6,UDRREG
1862,TRD2023011406474,Pagedangan,15339,Tagalaya,97852,3,10,UDRREG
1863,TRD2023011406522,Pagedangan,15339,Tagalaya,97852,3,10,UDRREG
1864,TRD2023011406574,Pagedangan,15339,Tanah Merah,85361,3,7,UDRREG
1865,TRD2023011406514,Pagedangan,15339,Tanah Raja,97713,3,5,UDRREG
1866,TRD2023011406573,Pagedangan,15339,Tanah Raja,97713,3,5,UDRREG
1867,TRD2023011406470,Pagedangan,15339,Tanah Raja,97713,3,5,UDRREG
1868,TRD2023011406575,Pagedangan,15339,Tode Kisar,85229,3,5,UDRREG
1869,TRD2023011406578,Pagedangan,15339,Wailukum,97862,3,10,UDRREG
1870,TRD2023011406591,Pagedangan,15339,Yanggandur,99656,3,11,UDRREG
1871,TRD2023011600146,Pagedangan,15339,Amban,98314,3,6,UDRREG
1872,TRD2023011600091,Pagedangan,15339,Amban,98314,3,6,UDRREG
1873,TRD2023011600074,Pagedangan,15339,Angkasapura,99113,3,6,UDRREG
1874,TRD2023011600128,Pagedangan,15339,Aplasi,85614,3,9,UDRREG
1875,TRD2023011600132,Pagedangan,15339,Ardipura,99223,3,6,UDRREG
1876,TRD2023011600148,Pagedangan,15339,Ardipura,99223,3,6,UDRREG
1877,TRD2023011600156,Pagedangan,15339,Bada,84211,3,9,UDRREG
1878,TRD2023011600119,Pagedangan,15339,Bakunase Dua,85116,3,5,UDRREG
1879,TRD2023011600081,Pagedangan,15339,Bakunase Dua,85116,3,5,UDRREG
1880,TRD2023011600106,Pagedangan,15339,Barejulat,83511,3,7,UDRREG
1881,TRD2023011600096,Pagedangan,15339,Bencah/Boncah Kesuma,28554,3,7,UDRREG
1882,TRD2023011600118,Pagedangan,15339,Bumi Wonorejo,98813,3,11,UDRREG
1883,TRD2023011600155,Pagedangan,15339,Bumi Wonorejo,98813,3,11,UDRREG
1884,TRD2023011600077,Pagedangan,15339,Bumi Wonorejo,98813,3,11,UDRREG
1885,TRD2023011600084,Pagedangan,15339,Bumi Wonorejo,98813,3,11,UDRREG
1886,TRD2023011600115,Pagedangan,15339,Bumi Wonorejo,98813,3,11,UDRREG
1887,TRD2023011600147,Pagedangan,15339,Dua Laus,85752,3,9,UDRREG
1888,TRD2023011600085,Pagedangan,15339,Gamalama,97721,3,5,UDRREG
1889,TRD2023011600094,Pagedangan,15339,Grandeng,97574,3,9,UDRREG
1890,TRD2023011600127,Pagedangan,15339,Hangur,97661,3,11,UDRREG
1891,TRD2023011600125,Pagedangan,15339,Hoelea,86691,3,7,UDRREG
1892,TRD2023011600130,Pagedangan,15339,Jaibaru Timur,84119,3,9,UDRREG
1893,TRD2023011600098,Pagedangan,15339,Kayu Merah,98611,3,11,UDRREG
1894,TRD2023011600114,Pagedangan,15339,Kayu Putih,85228,3,5,UDRREG
1895,TRD2023011600120,Pagedangan,15339,Kembang Sari,83618,3,7,UDRREG
1896,TRD2023011600079,Pagedangan,15339,Ketsoblak,97611,3,11,UDRREG
1897,TRD2023011600153,Pagedangan,15339,Ketsoblak,97611,3,11,UDRREG
1898,TRD2023011600144,Pagedangan,15339,Klademak,98416,3,6,UDRREG
1899,TRD2023011600078,Pagedangan,15339,Klasabi,98415,3,6,UDRREG
1900,TRD2023011600086,Pagedangan,15339,Klasabi,98415,3,6,UDRREG
1901,TRD2023011600126,Pagedangan,15339,Kompa Pari (Kombapari),87152,3,7,UDRREG
1902,TRD2023011600140,Pagedangan,15339,Langko,83554,3,7,UDRREG
1903,TRD2023011600072,Pagedangan,15339,Lani,98818,3,11,UDRREG
1904,TRD2023011600090,Pagedangan,15339,Lawir,86516,3,7,UDRREG
1905,TRD2023011600108,Pagedangan,15339,Mekar Jaya,28381,3,7,UDRREG
1906,TRD2023011600105,Pagedangan,15339,Namaelo,97511,3,11,UDRREG
1907,TRD2023011600145,Pagedangan,15339,Neath,97573,3,9,UDRREG
1908,TRD2023011600131,Pagedangan,15339,Nipa,84153,3,9,UDRREG
1909,TRD2023011600143,Pagedangan,15339,Nusaniwe I,97117,3,5,UDRREG
1910,TRD2023011600088,Pagedangan,15339,Nusaniwe I,97117,3,5,UDRREG
1911,TRD2023011600113,Pagedangan,15339,Penfui,85148,3,5,UDRREG
1912,TRD2023011600137,Pagedangan,15339,Penfui,85148,3,5,UDRREG
1913,TRD2023011600134,Pagedangan,15339,Petaling,30655,3,7,UDRREG
1914,TRD2023011600087,Pagedangan,15339,Rumah Tiga,97234,3,5,UDRREG
1915,TRD2023011600104,Pagedangan,15339,Sangaji Utara,97751,3,5,UDRREG
1916,TRD2023011600110,Pagedangan,15339,Skow Mabo (Skouw Mabo ),99351,3,6,UDRREG
1917,TRD2023011600151,Pagedangan,15339,Skow Mabo (Skouw Mabo ),99351,3,6,UDRREG
1918,TRD2023011600136,Pagedangan,15339,Skow Mabo (Skouw Mabo ),99351,3,6,UDRREG
1919,TRD2023011600093,Pagedangan,15339,Sungai Siring,75119,3,7,UDRREG
1920,TRD2023011600102,Pagedangan,15339,Tanah Merah,28284,3,5,UDRREG
1921,TRD2023011600123,Pagedangan,15339,Tanjongan Idem,24264,3,7,UDRREG
1922,TRD2023011600099,Pagedangan,15339,Tanjung Batu,86683,3,7,UDRREG
1923,TRD2023011600122,Pagedangan,15339,Tikatukang,86262,3,7,UDRREG
1924,TRD2023011600075,Pagedangan,15339,Tingkem Asli,24581,3,7,UDRREG
1925,TRD2023011600121,Pagedangan,15339,Tobaol,97754,3,10,UDRREG
1926,TRD2023011600124,Pagedangan,15339,Tode Kisar,85229,3,5,UDRREG
1927,TRD2023011600089,Pagedangan,15339,Tumbang Tariak,74511,3,7,UDRREG
1928,TRD2023011600097,Pagedangan,15339,Wadumedi (Wadumeddi),85391,3,5,UDRREG
1929,TRD2023011600129,Pagedangan,15339,Wailukum,97862,3,10,UDRREG
1930,TRD2023011600109,Pagedangan,15339,Wedoro,61256,2,5,UDRREG
1931,TRD2023011700115,Pagedangan,15339,Ahusen,97127,3,5,UDRREG
1932,TRD2023011700150,Pagedangan,15339,Amban,98314,3,6,UDRREG
1933,TRD2023011700155,Pagedangan,15339,Amban,98314,3,6,UDRREG
1934,TRD2023011700137,Pagedangan,15339,Amban,98314,3,6,UDRREG
1935,TRD2023011700143,Pagedangan,15339,Amban,98314,3,6,UDRREG
1936,TRD2023011700187,Pagedangan,15339,Amban,98314,3,6,UDRREG
1937,TRD2023011700188,Pagedangan,15339,Amban,98314,3,6,UDRREG
1938,TRD2023011700132,Pagedangan,15339,Amban,98314,3,6,UDRREG
1939,TRD2023011700128,Pagedangan,15339,Angkasapura,99113,3,6,UDRREG
1940,TRD2023011700179,Pagedangan,15339,Aplasi,85614,3,9,UDRREG
1941,TRD2023011700116,Pagedangan,15339,Batu Boy,97571,3,9,UDRREG
1942,TRD2023011700134,Pagedangan,15339,Batu Ringgit,80853,3,7,UDRREG
1943,TRD2023011700111,Pagedangan,15339,Batu Ringgit,80853,3,7,UDRREG
1944,TRD2023011700173,Pagedangan,15339,Beja,86413,3,7,UDRREG
1945,TRD2023011700148,Pagedangan,15339,Bencah/Boncah Kesuma,28554,3,7,UDRREG
1946,TRD2023011700152,Pagedangan,15339,Bencah/Boncah Kesuma,28554,3,7,UDRREG
1947,TRD2023011700145,Pagedangan,15339,Bosi,98457,3,6,UDRREG
1948,TRD2023011700168,Pagedangan,15339,Brang Bara,84314,3,9,UDRREG
1949,TRD2023011700156,Pagedangan,15339,Bumi Wonorejo,98813,3,11,UDRREG
1950,TRD2023011700133,Pagedangan,15339,Bumi Wonorejo,98813,3,11,UDRREG
1951,TRD2023011700130,Pagedangan,15339,Bumi Wonorejo,98813,3,11,UDRREG
1952,TRD2023011700131,Pagedangan,15339,Bumi Wonorejo,98813,3,11,UDRREG
1953,TRD2023011700160,Pagedangan,15339,Cot Keng,24188,3,7,UDRREG
1954,TRD2023011700138,Pagedangan,15339,Cot Teungoh,24112,3,7,UDRREG
1955,TRD2023011700114,Pagedangan,15339,Darul Makmur,24652,2,4,UDRREG
1956,TRD2023011700140,Pagedangan,15339,Gamalama,97721,3,5,UDRREG
1957,TRD2023011700176,Pagedangan,15339,Gamalama,97721,3,5,UDRREG
1958,TRD2023011700191,Pagedangan,15339,Gamsungi,97762,3,10,UDRREG
1959,TRD2023011700124,Pagedangan,15339,Hambala,87112,3,7,UDRREG
1960,TRD2023011700167,Pagedangan,15339,Hewokloang,86181,3,7,UDRREG
1961,TRD2023011700177,Pagedangan,15339,Honelama,99511,3,11,UDRREG
1962,TRD2023011700178,Pagedangan,15339,Imhasuma,98315,3,6,UDRREG
1963,TRD2023011700174,Pagedangan,15339,Kadam (Ayim/Oyim),99871,3,11,UDRREG
1964,TRD2023011700163,Pagedangan,15339,Kembang Kerang Daya,83653,3,7,UDRREG
1965,TRD2023011700184,Pagedangan,15339,Ketsoblak,97611,3,11,UDRREG
1966,TRD2023011700166,Pagedangan,15339,Labuhan Alas,84353,3,9,UDRREG
1967,TRD2023011700169,Pagedangan,15339,Mataiyang,84455,3,9,UDRREG
1968,TRD2023011700141,Pagedangan,15339,Mekar Jaya,28381,3,7,UDRREG
1969,TRD2023011700107,Pagedangan,15339,Mekar Jaya,28381,3,7,UDRREG
1970,TRD2023011700123,Pagedangan,15339,Merdeka,85362,3,7,UDRREG
1971,TRD2023011700117,Pagedangan,15339,Nenang,76141,3,7,UDRREG
1972,TRD2023011700185,Pagedangan,15339,Nusaniwe I,97117,3,5,UDRREG
1973,TRD2023011700110,Pagedangan,15339,Pangururan III,22383,3,7,UDRREG
1974,TRD2023011700164,Pagedangan,15339,Penkase Oeleta,85231,3,5,UDRREG
1975,TRD2023011700172,Pagedangan,15339,Pesisir Timur,29791,3,9,UDRREG
1976,TRD2023011700109,Pagedangan,15339,Rada Mata,87255,3,7,UDRREG
1977,TRD2023011700121,Pagedangan,15339,Sarotari,86219,3,7,UDRREG
1978,TRD2023011700120,Pagedangan,15339,Skow Mabo (Skouw Mabo ),99351,3,6,UDRREG
1979,TRD2023011700192,Pagedangan,15339,Skow Mabo (Skouw Mabo ),99351,3,6,UDRREG
1980,TRD2023011700183,Pagedangan,15339,Skow Mabo (Skouw Mabo ),99351,3,6,UDRREG
1981,TRD2023011700180,Pagedangan,15339,Skow Mabo (Skouw Mabo ),99351,3,6,UDRREG
1982,TRD2023011700165,Pagedangan,15339,Skow Mabo (Skouw Mabo ),99351,3,6,UDRREG
1983,TRD2023011700129,Pagedangan,15339,Skow Mabo (Skouw Mabo ),99351,3,6,UDRREG
1984,TRD2023011700170,Pagedangan,15339,Skow Mabo (Skouw Mabo ),99351,3,6,UDRREG
1985,TRD2023011700195,Pagedangan,15339,Skow Mabo (Skouw Mabo ),99351,3,6,UDRREG
1986,TRD2023011700139,Pagedangan,15339,Skow Mabo (Skouw Mabo ),99351,3,6,UDRREG
1987,TRD2023011700135,Pagedangan,15339,Skow Mabo (Skouw Mabo ),99351,3,6,UDRREG
1988,TRD2023011700146,Pagedangan,15339,Skow Mabo (Skouw Mabo ),99351,3,6,UDRREG
1989,TRD2023011700175,Pagedangan,15339,Tanah Raja,97713,3,5,UDRREG
1990,TRD2023011700112,Pagedangan,15339,Tanjung Niaga,79672,3,7,UDRREG
1991,TRD2023011700190,Pagedangan,15339,Tode Kisar,85229,3,5,UDRREG
1992,TRD2023011700113,Pagedangan,15339,Tuada,97752,3,10,UDRREG
1993,TRD2023011700125,Pagedangan,15339,Wedoro,61256,2,5,UDRREG
1994,TRD2023011700118,Pagedangan,15339,Yanggandur,99656,3,11,UDRREG
1995,TRD2023011800243,Pagedangan,15339,Ahusen,97127,3,5,UDRREG
1996,TRD2023011800291,Pagedangan,15339,Ahusen,97127,3,5,UDRREG
1997,TRD2023011800298,Pagedangan,15339,Alahan Panjang,27371,3,7,UDRREG
1998,TRD2023011800273,Pagedangan,15339,Alue Kuyun,23662,3,7,UDRREG
1999,TRD2023011800231,Pagedangan,15339,Anapalu,87282,3,7,UDRREG
2000,TRD2023011800260,Pagedangan,15339,Angkasapura,99113,3,6,UDRREG
2001,TRD2023011800299,Pagedangan,15339,Angkasapura,99113,3,6,UDRREG
2002,TRD2023011800297,Pagedangan,15339,Angkasapura,99113,3,6,UDRREG
2003,TRD2023011800246,Pagedangan,15339,Ardipura,99223,3,6,UDRREG
2004,TRD2023011800239,Pagedangan,15339,Atambua kota,85711,3,9,UDRREG
2005,TRD2023011800274,Pagedangan,15339,Bakunase Dua,85116,3,5,UDRREG
2006,TRD2023011800257,Pagedangan,15339,Bardao (Berdao),85715,3,9,UDRREG
2007,TRD2023011800285,Pagedangan,15339,Batu Boy,97571,3,9,UDRREG
2008,TRD2023011800290,Pagedangan,15339,Bencah/Boncah Kesuma,28554,3,7,UDRREG
2009,TRD2023011800259,Pagedangan,15339,Bosi,98457,3,6,UDRREG
2010,TRD2023011800265,Pagedangan,15339,Bumi Wonorejo,98813,3,11,UDRREG
2011,TRD2023011800275,Pagedangan,15339,Hangtuah,28462,3,7,UDRREG
2012,TRD2023011800286,Pagedangan,15339,Honelama,99511,3,11,UDRREG
2013,TRD2023011800241,Pagedangan,15339,Honelama,99511,3,11,UDRREG
2014,TRD2023011800269,Pagedangan,15339,Huta Lontung,22476,3,7,UDRREG
2015,TRD2023011800266,Pagedangan,15339,Huta Lontung,22476,3,7,UDRREG
2016,TRD2023011800238,Pagedangan,15339,Kadam (Ayim/Oyim),99871,3,11,UDRREG
2017,TRD2023011800235,Pagedangan,15339,Kalimbu Tilu,87253,3,7,UDRREG
2018,TRD2023011800280,Pagedangan,15339,Ketsoblak,97611,3,11,UDRREG
2019,TRD2023011800247,Pagedangan,15339,Klademak,98416,3,6,UDRREG
2020,TRD2023011800236,Pagedangan,15339,Klademak,98416,3,6,UDRREG
2021,TRD2023011800253,Pagedangan,15339,Kladufu,98418,3,6,UDRREG
2022,TRD2023011800255,Pagedangan,15339,Klasabi,98415,3,6,UDRREG
2023,TRD2023011800227,Pagedangan,15339,Langko,83554,3,7,UDRREG
2024,TRD2023011800261,Pagedangan,15339,Lani,98818,3,11,UDRREG
2025,TRD2023011800293,Pagedangan,15339,Merdeka,85362,3,7,UDRREG
2026,TRD2023011800244,Pagedangan,15339,Namaelo,97511,3,11,UDRREG
2027,TRD2023011800232,Pagedangan,15339,Namaelo,97511,3,11,UDRREG
2028,TRD2023011800270,Pagedangan,15339,Penkase Oeleta,85231,3,5,UDRREG
2029,TRD2023011800242,Pagedangan,15339,Sarotari,86219,3,7,UDRREG
2030,TRD2023011800256,Pagedangan,15339,Skow Mabo (Skouw Mabo ),99351,3,6,UDRREG
2031,TRD2023011800277,Pagedangan,15339,Skow Mabo (Skouw Mabo ),99351,3,6,UDRREG
2032,TRD2023011800249,Pagedangan,15339,Skow Mabo (Skouw Mabo ),99351,3,6,UDRREG
2033,TRD2023011800248,Pagedangan,15339,Soop,98413,3,6,UDRREG
2034,TRD2023011800254,Pagedangan,15339,Sungai Siring,75119,3,7,UDRREG
2035,TRD2023011800251,Pagedangan,15339,Susweni,98311,3,6,UDRREG
2036,TRD2023011800279,Pagedangan,15339,Susweni,98311,3,6,UDRREG
2037,TRD2023011800240,Pagedangan,15339,Tagalaya,97852,3,10,UDRREG
2038,TRD2023011800258,Pagedangan,15339,Tanjung Gelumpang,24476,3,7,UDRREG
2039,TRD2023011800250,Pagedangan,15339,Tembudan,77372,3,7,UDRREG
2040,TRD2023011800268,Pagedangan,15339,Tuada,97752,3,10,UDRREG
2041,TRD2023011800229,Pagedangan,15339,Wailukum,97862,3,10,UDRREG
2042,TRD2023011800289,Pagedangan,15339,Wailukum,97862,3,10,UDRREG
2043,TRD2023011800237,Pagedangan,15339,Yanggandur,99656,3,11,UDRREG
2044,TRD2023011800292,Pagedangan,15339,Yanggandur,99656,3,11,UDRREG
2045,TRD2023011900264,Pagedangan,15339,Ahusen,97127,3,5,UDRREG
2046,TRD2023011900226,Pagedangan,15339,Amban,98314,3,6,UDRREG
2047,TRD2023011900259,Pagedangan,15339,Amban,98314,3,6,UDRREG
2048,TRD2023011900275,Pagedangan,15339,Ardipura,99223,3,6,UDRREG
2049,TRD2023011900260,Pagedangan,15339,Ardipura,99223,3,6,UDRREG
2050,TRD2023011900258,Pagedangan,15339,Bencah/Boncah Kesuma,28554,3,7,UDRREG
2051,TRD2023011900269,Pagedangan,15339,Bencah/Boncah Kesuma,28554,3,7,UDRREG
2052,TRD2023011900256,Pagedangan,15339,Bosi,98457,3,6,UDRREG
2053,TRD2023011900235,Pagedangan,15339,Bosi,98457,3,6,UDRREG
2054,TRD2023011900283,Pagedangan,15339,Brang Bara,84314,3,9,UDRREG
2055,TRD2023011900240,Pagedangan,15339,Bugis,84182,3,9,UDRREG
2056,TRD2023011900234,Pagedangan,15339,Elok,85872,3,7,UDRREG
2057,TRD2023011900263,Pagedangan,15339,Gamsungi,97762,3,10,UDRREG
2058,TRD2023011900246,Pagedangan,15339,Gamsungi,97762,3,10,UDRREG
2059,TRD2023011900228,Pagedangan,15339,Honelama,99511,3,11,UDRREG
2060,TRD2023011900239,Pagedangan,15339,Honelama,99511,3,11,UDRREG
2061,TRD2023011900272,Pagedangan,15339,Jantho Baru,23917,3,7,UDRREG
2062,TRD2023011900266,Pagedangan,15339,Jelayan,78874,3,7,UDRREG
2063,TRD2023011900244,Pagedangan,15339,Jempang Baru,83116,3,5,UDRREG
2064,TRD2023011900251,Pagedangan,15339,Kadam (Ayim/Oyim),99871,3,11,UDRREG
2065,TRD2023011900279,Pagedangan,15339,Kayu Merah,98611,3,11,UDRREG
2066,TRD2023011900236,Pagedangan,15339,Kayu Putih,85228,3,5,UDRREG
2067,TRD2023011900250,Pagedangan,15339,Kebunayu,83363,3,7,UDRREG
2068,TRD2023011900278,Pagedangan,15339,Kembang Sari,83618,3,7,UDRREG
2069,TRD2023011900282,Pagedangan,15339,Ketsoblak,97611,3,11,UDRREG
2070,TRD2023011900257,Pagedangan,15339,Lateri,97231,3,5,UDRREG
2071,TRD2023011900265,Pagedangan,15339,Lateri,97231,3,5,UDRREG
2072,TRD2023011900261,Pagedangan,15339,Melasu Baru,77482,3,8,UDRREG
2073,TRD2023011900255,Pagedangan,15339,Meunasah Beurembang,24186,3,7,UDRREG
2074,TRD2023011900281,Pagedangan,15339,Nijang,84316,3,9,UDRREG
2075,TRD2023011900271,Pagedangan,15339,Pal Putih,98412,3,6,UDRREG
2076,TRD2023011900242,Pagedangan,15339,Penfui,85148,3,5,UDRREG
2077,TRD2023011900229,Pagedangan,15339,Penkase Oeleta,85231,3,5,UDRREG
2078,TRD2023011900238,Pagedangan,15339,Penkase Oeleta,85231,3,5,UDRREG
2079,TRD2023011900280,Pagedangan,15339,Rumah Tiga,97234,3,5,UDRREG
2080,TRD2023011900273,Pagedangan,15339,Sangaji Utara,97751,3,5,UDRREG
2081,TRD2023011900243,Pagedangan,15339,Sarotari,86219,3,7,UDRREG
2082,TRD2023011900237,Pagedangan,15339,Sefayit,98461,3,11,UDRREG
2083,TRD2023011900247,Pagedangan,15339,Sei/Sungai Antai,74561,3,7,UDRREG
2084,TRD2023011900225,Pagedangan,15339,Sengkol,83573,3,7,UDRREG
2085,TRD2023011900249,Pagedangan,15339,Sidomukti,28382,3,7,UDRREG
2086,TRD2023011900233,Pagedangan,15339,Skow Mabo (Skouw Mabo ),99351,3,6,UDRREG
2087,TRD2023011900270,Pagedangan,15339,Sungai Siring,75119,3,7,UDRREG
2088,TRD2023011900241,Pagedangan,15339,Tambe,84161,3,9,UDRREG
2089,TRD2023011900277,Pagedangan,15339,Tanjung Niaga,79672,3,7,UDRREG
2090,TRD2023011900245,Pagedangan,15339,Tingkem Asli,24581,3,7,UDRREG
2091,TRD2023011900252,Pagedangan,15339,Waisai,98482,3,11,UDRREG
2092,TRD2023011900276,Pagedangan,15339,Yanggandur,99656,3,11,UDRREG
2093,TRD2023011900224,Pagedangan,15339,Yanggandur,99656,3,11,UDRREG
2094,TRD2023011900274,Pagedangan,15339,Yanggandur,99656,3,11,UDRREG
2095,TRD2023012000279,Pagedangan,15339,Adadinasnosen (Adainasnosen),98156,3,6,UDRREG
2096,TRD2023012000283,Pagedangan,15339,Adadinasnosen (Adainasnosen),98156,3,6,UDRREG
2097,TRD2023012000226,Pagedangan,15339,Ahusen,97127,3,5,UDRREG
2098,TRD2023012000317,Pagedangan,15339,Ahusen,97127,3,5,UDRREG
2099,TRD2023012000315,Pagedangan,15339,Ahusen,97127,3,5,UDRREG
2100,TRD2023012000265,Pagedangan,15339,Ahusen,97127,3,5,UDRREG
2101,TRD2023012000335,Pagedangan,15339,Amban,98314,3,6,UDRREG
2102,TRD2023012000334,Pagedangan,15339,Amban,98314,3,6,UDRREG
2103,TRD2023012000207,Pagedangan,15339,Ampenan Selatan,83114,3,5,UDRREG
2104,TRD2023012000326,Pagedangan,15339,Ardipura,99223,3,6,UDRREG
2105,TRD2023012000232,Pagedangan,15339,Bakunase Dua,85116,3,5,UDRREG
2106,TRD2023012000218,Pagedangan,15339,Bakunase Dua,85116,3,5,UDRREG
2107,TRD2023012000268,Pagedangan,15339,Balai Batu Sandaran,27422,3,7,UDRREG
2108,TRD2023012000251,Pagedangan,15339,Baliuk,70511,3,7,UDRREG
2109,TRD2023012000198,Pagedangan,15339,Baliuk,70511,3,7,UDRREG
2110,TRD2023012000197,Pagedangan,15339,Beja,86413,3,7,UDRREG
2111,TRD2023012000228,Pagedangan,15339,Beja,86413,3,7,UDRREG
2112,TRD2023012000312,Pagedangan,15339,Beo Sepang,86754,3,7,UDRREG
2113,TRD2023012000336,Pagedangan,15339,Bosi,98457,3,6,UDRREG
2114,TRD2023012000272,Pagedangan,15339,Bumi Wonorejo,98813,3,11,UDRREG
2115,TRD2023012000256,Pagedangan,15339,Bumi Wonorejo,98813,3,11,UDRREG
2116,TRD2023012000285,Pagedangan,15339,Bumi Wonorejo,98813,3,11,UDRREG
2117,TRD2023012000286,Pagedangan,15339,Bumi Wonorejo,98813,3,11,UDRREG
2118,TRD2023012000233,Pagedangan,15339,Daleholu,85972,3,7,UDRREG
2119,TRD2023012000292,Pagedangan,15339,Eimadake (Eimmadake),85392,3,7,UDRREG
2120,TRD2023012000213,Pagedangan,15339,Eimadake (Eimmadake),85392,3,7,UDRREG
2121,TRD2023012000274,Pagedangan,15339,Faobata,86419,3,7,UDRREG
2122,TRD2023012000287,Pagedangan,15339,Gamsungi,97762,3,10,UDRREG
2123,TRD2023012000293,Pagedangan,15339,Gamsungi,97762,3,10,UDRREG
2124,TRD2023012000237,Pagedangan,15339,Grandeng,97574,3,9,UDRREG
2125,TRD2023012000201,Pagedangan,15339,Hakim Bale Bujang,24513,3,7,UDRREG
2126,TRD2023012000332,Pagedangan,15339,Honelama,99511,3,11,UDRREG
2127,TRD2023012000206,Pagedangan,15339,Honelama,99511,3,11,UDRREG
2128,TRD2023012000321,Pagedangan,15339,Honelama,99511,3,11,UDRREG
2129,TRD2023012000331,Pagedangan,15339,Imhasuma,98315,3,6,UDRREG
2130,TRD2023012000322,Pagedangan,15339,Imhasuma,98315,3,6,UDRREG
2131,TRD2023012000309,Pagedangan,15339,Iwaka,99968,3,11,UDRREG
2132,TRD2023012000236,Pagedangan,15339,Kalembu Kuni,87217,3,7,UDRREG
2133,TRD2023012000313,Pagedangan,15339,Kayu Putih,85228,3,5,UDRREG
2134,TRD2023012000212,Pagedangan,15339,Kayu Putih,85228,3,5,UDRREG
2135,TRD2023012000230,Pagedangan,15339,Ketsoblak,97611,3,11,UDRREG
2136,TRD2023012000214,Pagedangan,15339,Klademak,98416,3,6,UDRREG
2137,TRD2023012000300,Pagedangan,15339,Klademak,98416,3,6,UDRREG
2138,TRD2023012000280,Pagedangan,15339,Klademak,98416,3,6,UDRREG
2139,TRD2023012000338,Pagedangan,15339,Kladufu,98418,3,6,UDRREG
2140,TRD2023012000325,Pagedangan,15339,Kladufu,98418,3,6,UDRREG
2141,TRD2023012000239,Pagedangan,15339,Kuala Tolam,28353,3,7,UDRREG
2142,TRD2023012000259,Pagedangan,15339,Lapasa,92773,3,7,UDRREG
2143,TRD2023012000229,Pagedangan,15339,Lateri,97231,3,5,UDRREG
2144,TRD2023012000195,Pagedangan,15339,Latowu,93955,3,7,UDRREG
2145,TRD2023012000221,Pagedangan,15339,Lawir,86516,3,7,UDRREG
2146,TRD2023012000246,Pagedangan,15339,Lumahpelu (Lumapelu),97561,3,9,UDRREG
2147,TRD2023012000205,Pagedangan,15339,Man-Gega,97795,3,10,UDRREG
2148,TRD2023012000333,Pagedangan,15339,Matalamagi (Matalamangi),98419,3,6,UDRREG
2149,TRD2023012000273,Pagedangan,15339,Mekar Jaya,28381,3,7,UDRREG
2150,TRD2023012000190,Pagedangan,15339,Mekar Jaya,28381,3,7,UDRREG
2151,TRD2023012000318,Pagedangan,15339,Mekar Jaya,28381,3,7,UDRREG
2152,TRD2023012000278,Pagedangan,15339,Mekar Jaya,28381,3,7,UDRREG
2153,TRD2023012000223,Pagedangan,15339,Merdeka,85362,3,7,UDRREG
2154,TRD2023012000208,Pagedangan,15339,Meunasah Beurembang,24186,3,7,UDRREG
2155,TRD2023012000296,Pagedangan,15339,Nenang,76141,3,7,UDRREG
2156,TRD2023012000276,Pagedangan,15339,Pasar VI Natal,22987,3,7,UDRREG
2157,TRD2023012000209,Pagedangan,15339,Penfui,85148,3,5,UDRREG
2158,TRD2023012000196,Pagedangan,15339,Penkase Oeleta,85231,3,5,UDRREG
2159,TRD2023012000217,Pagedangan,15339,Penkase Oeleta,85231,3,5,UDRREG
2160,TRD2023012000277,Pagedangan,15339,Penkase Oeleta,85231,3,5,UDRREG
2161,TRD2023012000231,Pagedangan,15339,Perdamaian,24475,3,7,UDRREG
2162,TRD2023012000193,Pagedangan,15339,Ponggeok,86561,3,7,UDRREG
2163,TRD2023012000314,Pagedangan,15339,Rada Mata,87255,3,7,UDRREG
2164,TRD2023012000220,Pagedangan,15339,Saria,98654,3,11,UDRREG
2165,TRD2023012000291,Pagedangan,15339,Sari Bulan,38765,3,9,UDRREG
2166,TRD2023012000258,Pagedangan,15339,Sarotari,86219,3,7,UDRREG
2167,TRD2023012000234,Pagedangan,15339,Sarotari,86219,3,7,UDRREG
2168,TRD2023012000254,Pagedangan,15339,Sarotari,86219,3,7,UDRREG
2169,TRD2023012000199,Pagedangan,15339,Sekon,85671,3,9,UDRREG
2170,TRD2023012000248,Pagedangan,15339,Skow Mabo (Skouw Mabo ),99351,3,6,UDRREG
2171,TRD2023012000263,Pagedangan,15339,Skow Mabo (Skouw Mabo ),99351,3,6,UDRREG
2172,TRD2023012000241,Pagedangan,15339,Skow Mabo (Skouw Mabo ),99351,3,6,UDRREG
2173,TRD2023012000244,Pagedangan,15339,Skow Mabo (Skouw Mabo ),99351,3,6,UDRREG
2174,TRD2023012000324,Pagedangan,15339,Skow Mabo (Skouw Mabo ),99351,3,6,UDRREG
2175,TRD2023012000255,Pagedangan,15339,Skow Mabo (Skouw Mabo ),99351,3,6,UDRREG
2176,TRD2023012000216,Pagedangan,15339,Skow Mabo (Skouw Mabo ),99351,3,6,UDRREG
