No,originDistrictName,originCityName,originProvince,originPostalCode,originLat,originLong,destDistrictName,destinationCityName,destProvince,destinationPostalCode,destinationLat,destinationLong
6256,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Libarek,Jayawijaya,Papua,99552,0,0
6257,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Maima,Jayawijaya,Papua,99511,0,0
6258,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Molagalome,Jayawijaya,Papua,99557,0,0
6259,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Muliama,Jayawijaya,Papua,99554,0,0
6260,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Musatfak,Jayawijaya,Papua,99554,0,0
6261,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Napua,Jayawijaya,Papua,99511,0,0
6262,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Pelebaga,Jayawijaya,Papua,99566,0,0
6263,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Piramid,Jayawijaya,Papua,99554,0,0
6264,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Pisugi,Jayawijaya,Papua,99552,0,0
6265,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Popugoba,Jayawijaya,Papua,99511,0,0
6266,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Siepkosi,Jayawijaya,Papua,99511,0,0
6267,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Silo Karno Doga,Jayawijaya,Papua,99554,0,0
6268,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Taelarek,Jayawijaya,Papua,99566,0,0
6269,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Trikora,Jayawijaya,Papua,99511,0,0
6270,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Usilimo,Jayawijaya,Papua,99552,0,0
6271,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Wadangku,Jayawijaya,Papua,99552,0,0
6272,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Walaik,Jayawijaya,Papua,99511,0,0
6273,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Walelagama,Jayawijaya,Papua,99511,0,0
6274,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Wame,Jayawijaya,Papua,99554,0,0
6275,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Wamena,Jayawijaya,Papua,99511,0,0
6276,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Welesi,Jayawijaya,Papua,99511,0,0
6277,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Wesaput,Jayawijaya,Papua,99513,0,0
6278,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Wita Waya,Jayawijaya,Papua,99552,0,0
6279,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Wollo (Wolo),Jayawijaya,Papua,99557,0,0
6280,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Wouma,Jayawijaya,Papua,99511,0,0
6281,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Yalengga,Jayawijaya,Papua,99557,0,0
6282,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Arso,Keerom,Papua,99468,0,0
6283,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Arso Timur,Keerom,Papua,99468,0,0
6284,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Senggi,Keerom,Papua,99465,0,0
6285,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Skamto (Skanto),Keerom,Papua,99469,0,0
6286,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Towe,Keerom,Papua,99466,0,0
6287,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Waris,Keerom,Papua,99467,0,0
6288,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Web,Keerom,Papua,99466,0,0
6289,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Angkaisera,Kepulauan Yapen (Yapen Waropen),Papua,98255,0,0
6290,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Kepulauan Ambai,Kepulauan Yapen (Yapen Waropen),Papua,98255,0,0
6291,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Kosiwo,Kepulauan Yapen (Yapen Waropen),Papua,98215,0,0
6292,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Poom,Kepulauan Yapen (Yapen Waropen),Papua,98254,0,0
6293,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Pulau Kurudu,Kepulauan Yapen (Yapen Waropen),Papua,98252,0,0
6294,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Pulau Yerui,Kepulauan Yapen (Yapen Waropen),Papua,98253,0,0
6295,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Raimbawi,Kepulauan Yapen (Yapen Waropen),Papua,98252,0,0
6296,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Teluk Ampimoi,Kepulauan Yapen (Yapen Waropen),Papua,98252,0,0
6297,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Wonawa,Kepulauan Yapen (Yapen Waropen),Papua,98253,0,0
6298,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Yapen Barat,Kepulauan Yapen (Yapen Waropen),Papua,98253,0,0
6299,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Yapen Selatan,Kepulauan Yapen (Yapen Waropen),Papua,98213,0,0
6300,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Yapen Timur,Kepulauan Yapen (Yapen Waropen),Papua,98252,0,0
6301,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Yapen Utara,Kepulauan Yapen (Yapen Waropen),Papua,98252,0,0
6302,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Balingga,Lanny Jaya,Papua,99567,0,0
6303,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Dimba,Lanny Jaya,Papua,99567,0,0
6304,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Gamelia,Lanny Jaya,Papua,99571,0,0
6305,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Kuyawage,Lanny Jaya,Papua,99563,0,0
6306,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Makki (Maki),Lanny Jaya,Papua,99555,0,0
6307,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Malagaineri (Malagineri),Lanny Jaya,Papua,99563,0,0
6308,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Pirime,Lanny Jaya,Papua,99567,0,0
6309,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Poga,Lanny Jaya,Papua,99556,0,0
6310,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Tiom,Lanny Jaya,Papua,99563,0,0
6311,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Tiomneri,Lanny Jaya,Papua,99563,0,0
6312,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Benuki,Mamberamo Raya,Papua,98262,0,0
6313,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Mamberamo Hilir/ilir,Mamberamo Raya,Papua,99375,0,0
6314,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Mamberamo Hulu/ulu,Mamberamo Raya,Papua,99377,0,0
6315,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Mamberamo Tengah,Mamberamo Raya,Papua,99376,0,0
6316,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Mamberamo Tengah Timur,Mamberamo Raya,Papua,99376,0,0
6317,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Rofaer (Rufaer),Mamberamo Raya,Papua,99377,0,0
6318,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Sawai,Mamberamo Raya,Papua,98262,0,0
6319,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Waropen Atas,Mamberamo Raya,Papua,98262,0,0
6320,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Eragayam,Mamberamo Tengah,Papua,99553,0,0
6321,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Ilugwa,Mamberamo Tengah,Papua,99557,0,0
6322,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Kelila,Mamberamo Tengah,Papua,99553,0,0
6323,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Kobakma,Mamberamo Tengah,Papua,99558,0,0
6324,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Megabilis (Megambilis),Mamberamo Tengah,Papua,99558,0,0
6325,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Assue,Mappi,Papua,99874,0,0
6326,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Bamgi,Mappi,Papua,99853,0,0
6327,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Citakmitak,Mappi,Papua,99875,0,0
6328,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Edera,Mappi,Papua,99853,0,0
6329,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Haju,Mappi,Papua,99881,0,0
6330,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Kaibar,Mappi,Papua,99875,0,0
6331,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Minyamur,Mappi,Papua,99872,0,0
6332,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Nambioman Bapai (Mambioman),Mappi,Papua,99872,0,0
6333,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Obaa,Mappi,Papua,99871,0,0
6334,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Passue,Mappi,Papua,98911,0,0
6335,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Passue Bawah,Mappi,Papua,99875,0,0
6336,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Syahcame,Mappi,Papua,99853,0,0
6337,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Ti Zain,Mappi,Papua,99875,0,0
6338,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Venaha,Mappi,Papua,99853,0,0
6339,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Yakomi,Mappi,Papua,99853,0,0
6340,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Animha,Merauke,Papua,99656,0,0
6341,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Eligobel,Merauke,Papua,99652,0,0
6342,Medan Amplas,Medan,Sumatera Utara,20217,0,0,ILWAYAB,Merauke,Papua,99655,0,0
6343,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Jagebob,Merauke,Papua,99656,0,0
6344,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Kaptel,Merauke,Papua,99654,0,0
6345,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Kimaam,Merauke,Papua,99655,0,0
6346,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Kurik,Merauke,Papua,99656,0,0
6347,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Malind,Merauke,Papua,99656,0,0
6348,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Merauke,Merauke,Papua,99616,0,0
6349,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Muting,Merauke,Papua,99652,0,0
6350,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Naukenjerai,Merauke,Papua,99616,0,0
6351,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Ngguti (Nggunti),Merauke,Papua,99654,0,0
6352,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Okaba,Merauke,Papua,99654,0,0
6353,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Semangga,Merauke,Papua,99651,0,0
6354,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Sota,Merauke,Papua,99656,0,0
6355,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Tabonji,Merauke,Papua,99655,0,0
6356,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Tanah Miring,Merauke,Papua,99651,0,0
6357,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Tubang,Merauke,Papua,99654,0,0
6358,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Ulilin,Merauke,Papua,99652,0,0
6359,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Waan,Merauke,Papua,99655,0,0
6360,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Agimuga,Mimika,Papua,99964,0,0
6361,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Jila,Mimika,Papua,99966,0,0
6362,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Jita,Mimika,Papua,99965,0,0
6363,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Kuala Kencana,Mimika,Papua,99968,0,0
6364,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Mimika Barat (Mibar),Mimika,Papua,99973,0,0
6365,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Mimika Barat Jauh,Mimika,Papua,99974,0,0
6366,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Mimika Barat Tengah,Mimika,Papua,99973,0,0
6367,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Mimika Baru,Mimika,Papua,99910,0,0
6368,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Mimika Timur,Mimika,Papua,99963,0,0
6369,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Mimika Timur Jauh,Mimika,Papua,99971,0,0
6370,Medan Amplas,Medan,Sumatera Utara,20217,0,0,MIMIKA TENGAH,Mimika,Papua,99972,0,0
6371,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Tembagapura,Mimika,Papua,99967,0,0
6372,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Dipa,Nabire,Papua,98853,0,0
6373,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Makimi,Nabire,Papua,98861,0,0
6374,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Menou,Nabire,Papua,98853,0,0
6375,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Moora,Nabire,Papua,98861,0,0
6376,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Nabire,Nabire,Papua,98821,0,0
6377,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Nabire Barat,Nabire,Papua,98856,0,0
6378,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Napan,Nabire,Papua,98861,0,0
6379,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Siriwo,Paniai,Papua,98763,0,0
6380,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Teluk Kimi,Nabire,Papua,98818,0,0
6381,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Teluk Umar,Nabire,Papua,98852,0,0
6382,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Uwapa,Nabire,Papua,98853,0,0
6383,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Wanggar,Nabire,Papua,98856,0,0
6384,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Wapoga,Nabire,Papua,98861,0,0
6385,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Yaro (Yaro Kabisay),Nabire,Papua,98856,0,0
6386,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Yaur,Nabire,Papua,98852,0,0
6387,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Alama,Nduga,Papua,99564,0,0
6388,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Dal,Nduga,Papua,99564,0,0
6389,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Embetpen,Nduga,Papua,99565,0,0
6390,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Gearek,Nduga,Papua,99565,0,0
6391,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Geselma (Geselema),Nduga,Papua,99564,0,0
6392,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Inikgal,Nduga,Papua,99564,0,0
6393,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Iniye,Nduga,Papua,99564,0,0
6394,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Kegayem,Nduga,Papua,99564,0,0
6395,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Kenyam,Nduga,Papua,99565,0,0
6396,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Kilmid,Nduga,Papua,99564,0,0
6397,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Kora,Nduga,Papua,99565,0,0
6398,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Koroptak,Nduga,Papua,99564,0,0
6399,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Krepkuri,Nduga,Papua,99565,0,0
6400,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Mam,Nduga,Papua,99571,0,0
6401,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Mapenduma,Nduga,Papua,99564,0,0
6402,Medan Amplas,Medan,Sumatera Utara,20217,0,0,MBUWA,Nduga,Papua,99564,0,0
6403,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Mbua Tengah,Nduga,Papua,99565,0,0
6404,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Mbulmu Yalma,Nduga,Papua,99564,0,0
6405,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Mebarok,Nduga,Papua,99564,0,0
6406,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Moba,Nduga,Papua,99565,0,0
6407,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Nenggeagin,Nduga,Papua,99564,0,0
6408,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Nirkuri,Nduga,Papua,99564,0,0
6409,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Paro,Nduga,Papua,99564,0,0
6410,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Pasir Putih,Nduga,Papua,99565,0,0
6411,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Pija,Nduga,Papua,99565,0,0
6412,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Wosak,Nduga,Papua,99565,0,0
6413,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Wusi,Nduga,Papua,99565,0,0
6414,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Wutpaga,Nduga,Papua,99564,0,0
6415,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Yal,Nduga,Papua,99571,0,0
6416,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Yenggelo,Nduga,Papua,99564,0,0
6417,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Yigi,Nduga,Papua,99564,0,0
6418,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Aradide,Paniai,Papua,98766,0,0
6419,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Bibida,Paniai,Papua,98782,0,0
6420,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Bogobaida,Paniai,Papua,98769,0,0
6421,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Dumadama,Paniai,Papua,98782,0,0
6422,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Ekadide,Paniai,Papua,98766,0,0
6423,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Kebo,Paniai,Papua,98721,0,0
6424,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Paniai Barat,Paniai,Papua,98763,0,0
6425,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Paniai Timur,Paniai,Papua,98716,0,0
6426,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Yatamo,Paniai,Papua,98726,0,0
6427,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Aboy,Pegunungan Bintang,Papua,99572,0,0
6428,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Alemsom,Pegunungan Bintang,Papua,99573,0,0
6429,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Awinbon,Pegunungan Bintang,Papua,99575,0,0
6430,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Batani,Pegunungan Bintang,Papua,99576,0,0
6431,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Batom,Pegunungan Bintang,Papua,99576,0,0
6432,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Bime,Pegunungan Bintang,Papua,99577,0,0
6433,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Borme,Pegunungan Bintang,Papua,99577,0,0
6434,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Eipumek,Pegunungan Bintang,Papua,99577,0,0
6435,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Iwur (Okiwur),Pegunungan Bintang,Papua,99575,0,0
6436,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Jetfa,Pegunungan Bintang,Papua,99572,0,0
6437,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Kalomdol,Pegunungan Bintang,Papua,99573,0,0
6438,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Kawor,Pegunungan Bintang,Papua,99575,0,0
6439,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Kiwirok,Pegunungan Bintang,Papua,99574,0,0
6440,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Kiwirok Timur,Pegunungan Bintang,Papua,99574,0,0
6441,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Mofinop,Pegunungan Bintang,Papua,99576,0,0
6442,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Murkim,Pegunungan Bintang,Papua,99576,0,0
6443,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Nongme,Pegunungan Bintang,Papua,99576,0,0
6444,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Ok Aom,Pegunungan Bintang,Papua,99573,0,0
6445,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Okbab,Pegunungan Bintang,Papua,99572,0,0
6446,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Okbape,Pegunungan Bintang,Papua,99573,0,0
6447,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Okbemtau,Pegunungan Bintang,Papua,99574,0,0
6448,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Okbibab,Pegunungan Bintang,Papua,99572,0,0
6449,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Okhika,Pegunungan Bintang,Papua,99574,0,0
6450,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Oklip,Pegunungan Bintang,Papua,99574,0,0
6451,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Oksamol,Pegunungan Bintang,Papua,99574,0,0
6452,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Oksebang,Pegunungan Bintang,Papua,99574,0,0
6453,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Oksibil,Pegunungan Bintang,Papua,99573,0,0
6454,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Oksop,Pegunungan Bintang,Papua,99573,0,0
6455,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Pamek,Pegunungan Bintang,Papua,99577,0,0
6456,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Pepera,Pegunungan Bintang,Papua,99573,0,0
6457,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Serambakon,Pegunungan Bintang,Papua,99573,0,0
6458,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Tarup,Pegunungan Bintang,Papua,99575,0,0
6459,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Teiraplu,Pegunungan Bintang,Papua,99572,0,0
6460,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Weime,Pegunungan Bintang,Papua,99576,0,0
6461,Medan Amplas,Medan,Sumatera Utara,20217,0,0,AGANDUGUME,Puncak,Papua,98973,0,0
6462,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Beoga,Puncak,Papua,98971,0,0
6463,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Doufu,Puncak,Papua,98976,0,0
6464,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Gome,Puncak,Papua,98972,0,0
6465,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Ilaga,Puncak,Papua,98972,0,0
6466,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Pogoma,Puncak,Papua,98973,0,0
6467,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Sinak,Puncak,Papua,98973,0,0
6468,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Wangbe,Puncak,Papua,98971,0,0
6469,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Fawi,Puncak Jaya,Papua,98976,0,0
6470,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Ilu,Puncak Jaya,Papua,98916,0,0
6471,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Jigonikme,Puncak Jaya,Papua,98915,0,0
6472,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Mewoluk (Mewulok),Puncak Jaya,Papua,98918,0,0
6473,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Mulia,Puncak Jaya,Papua,98911,0,0
6474,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Tingginambut,Puncak Jaya,Papua,98912,0,0
6475,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Torere,Puncak Jaya,Papua,98914,0,0
6476,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Yamo,Puncak Jaya,Papua,98913,0,0
6477,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Apawer Hulu,Sarmi,Papua,99374,0,0
6478,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Bonggo,Sarmi,Papua,99355,0,0
6479,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Bonggo Timur,Sarmi,Papua,99355,0,0
6480,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Pantai Barat,Sarmi,Papua,99374,0,0
6481,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Pantai Timur,Sarmi,Papua,99371,0,0
6482,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Pantai Timur Barat,Sarmi,Papua,99371,0,0
6483,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Sarmi,Sarmi,Papua,99373,0,0
6484,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Sarmi Selatan,Sarmi,Papua,99373,0,0
6485,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Sarmi Timur,Sarmi,Papua,99373,0,0
6486,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Tor Atas,Sarmi,Papua,99372,0,0
6487,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Kepulauan Aruri,Supiori,Papua,98161,0,0
6488,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Supiori Barat,Supiori,Papua,98162,0,0
6489,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Supiori Selatan,Supiori,Papua,98161,0,0
6490,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Supiori Timur,Supiori,Papua,98161,0,0
6491,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Supiori Utara,Supiori,Papua,98162,0,0
6492,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Airgaram,Tolikara,Papua,99562,0,0
6493,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Anawi,Tolikara,Papua,99562,0,0
6494,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Aweku,Tolikara,Papua,99568,0,0
6495,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Bewani,Tolikara,Papua,99561,0,0
6496,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Biuk,Tolikara,Papua,99562,0,0
6497,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Bogonuk,Tolikara,Papua,99568,0,0
6498,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Bokondini,Tolikara,Papua,99561,0,0
6499,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Bokoneri,Tolikara,Papua,99561,0,0
6500,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Danime,Tolikara,Papua,99561,0,0
6501,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Dow,Tolikara,Papua,99569,0,0
6502,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Dundu (Ndundu),Tolikara,Papua,99569,0,0
6503,Medan Amplas,Medan,Sumatera Utara,20217,0,0,Egiam,Tolikara,Papua,99569,0,0
