No,shipment_order_no,origin_subdistrict_name,origin_postal_code,destination_subdistrict_name,destination_postal_code,min_duration,max_duration,rate_code
740,TRD2022082200332,Kali Rungkut,60119,Semboro,68157,4,6,SIUNT
741,TRD2022082200349,Kali Rungkut,60119,Sentul,16810,1,2,SIUNT
742,TRD2022082200431,Kali Rungkut,60119,Siberuang,28453,15,26,SIUNT
743,TRD2022082200363,Kali Rungkut,60119,Sindulang Satu,95239,2,4,SIUNT
744,TRD2022082200406,Kali Rungkut,60119,Siwal,57556,4,6,SIUNT
745,TRD2022082200560,Kali Rungkut,60119,Skow Mabo (Skouw Mabo ),99351,4,5,SIUNT
746,TRD2022082200498,Kali Rungkut,60119,Srengseng Sawah,12640,1,2,SIUNT
747,TRD2022082200351,Kali Rungkut,60119,Sukadadi,35366,6,7,SIUNT
748,TRD2022082200399,Kali Rungkut,60119,Sukaharja,78813,7,10,SIUNT
749,TRD2022082200500,Kali Rungkut,60119,Sukasari,42372,4,6,SIUNT
750,TRD2022082200437,Kali Rungkut,60119,Sumurgintung,41252,5,7,SIUNT
751,TRD2022082200410,Kali Rungkut,60119,Sungai Beliung,74113,9,11,SIUNT
752,TRD2022082200550,Kali Rungkut,60119,Sungai Sibam,28292,2,4,SIUNT
753,TRD2022082200345,Kali Rungkut,60119,Sungai Siring,75119,3,5,SIUNT
754,TRD2022082200322,Kali Rungkut,60119,Tallulolo,91835,3,5,SIUNT
755,TRD2022082200434,Kali Rungkut,60119,Tanah Merah,28284,2,4,SIUNT
756,TRD2022082200542,Kali Rungkut,60119,Tanjung Ayun Sakti,29124,4,5,SIUNT
757,TRD2022082200502,Kali Rungkut,60119,Tanjungsari,59273,4,6,SIUNT
758,TRD2022082200479,Kali Rungkut,60119,Tegal Besar,68132,2,3,SIUNT
759,TRD2022082200559,Kali Rungkut,60119,Telak,33362,5,7,SIUNT
760,TRD2022082200518,Kali Rungkut,60119,Teluk Dawan,36761,7,10,SIUNT
761,TRD2022082200414,Kali Rungkut,60119,Teluk Lingga,75683,7,9,SIUNT
762,TRD2022082200497,Kali Rungkut,60119,Tepian Buah,77361,9,12,SIUNT
763,TRD2022082200516,Kali Rungkut,60119,Titiwungen Utara,95113,2,4,SIUNT
764,TRD2022082200358,Kali Rungkut,60119,Tumbang Marikoi,74553,14,24,SIUNT
765,TRD2022082200529,Kali Rungkut,60119,Tumbang Rungan,73111,2,3,SIUNT
766,TRD2022082200485,Kali Rungkut,60119,Tumbang Tariak,74511,7,9,SIUNT
767,TRD2022082200488,Kali Rungkut,60119,Tumori Balohili,22811,13,24,SIUNT
768,TRD2022082200403,Kali Rungkut,60119,Tumori Balohili,22811,13,24,SIUNT
769,TRD2022082200448,Kali Rungkut,60119,Ulujami,12230,1,2,SIUNT
770,TRD2022082200370,Kali Rungkut,60119,Ureifasei Satu (I),98261,12,23,SIUNT
771,TRD2022082200379,Kali Rungkut,60119,Wakorambu,93614,9,11,SIUNT
772,TRD2022082200375,Kali Rungkut,60119,Wangunharja,40391,2,3,SIUNT
773,TRD2022082200419,Kali Rungkut,60119,Way Urang,35551,4,5,SIUNT
774,TRD2022082200540,Kali Rungkut,60119,West Cengkareng,11730,1,2,SIUNT
775,TRD2022082200352,Kali Rungkut,60119,Woloan Tiga,95423,6,8,SIUNT
776,TRD2022082204202,Jelambar Baru,11460,Akcaya,78121,3,5,SIUNT
777,TRD2022082204108,Jelambar Baru,11460,Alue Rambong,24453,3,6,SIUNT
778,TRD2022082204054,Jelambar Baru,11460,Ambarketawang,55294,1,2,SIUNT
779,TRD2022082204032,Jelambar Baru,11460,Anaiwoi,93118,2,4,SIUNT
780,TRD2022082204035,Jelambar Baru,11460,Anduonohu,93231,2,4,SIUNT
781,TRD2022082204103,Jelambar Baru,11460,Antapani Tengah,40291,1,2,SIUNT
782,TRD2022082204180,Jelambar Baru,11460,Apitalawu (Apitalawo),96261,9,11,SIUNT
783,TRD2022082204199,Jelambar Baru,11460,Ara,92571,2,3,SIUNT
784,TRD2022082204142,Jelambar Baru,11460,Arjasari,45257,2,4,SIUNT
785,TRD2022082204200,Jelambar Baru,11460,Atakkae,90915,7,9,SIUNT
786,TRD2022082204211,Jelambar Baru,11460,Aur Gading,37481,5,9,SIUNT
787,TRD2022082204214,Jelambar Baru,11460,Badean,68214,2,3,SIUNT
788,TRD2022082204044,Jelambar Baru,11460,Bailangu Timur,30711,2,4,SIUNT
789,TRD2022082204089,Jelambar Baru,11460,Bajarum,74353,11,13,SIUNT
790,TRD2022082204123,Jelambar Baru,11460,Bakaran Batu,20372,7,11,SIUNT
791,TRD2022082204168,Jelambar Baru,11460,Bakaran Batu,20372,7,11,SIUNT
792,TRD2022082204176,Jelambar Baru,11460,Bakunase Dua,85116,3,5,SIUNT
793,TRD2022082204000,Jelambar Baru,11460,Balam Sempurna Kota,28992,5,9,SIUNT
794,TRD2022082204171,Jelambar Baru,11460,Baler Bale Agung,82212,4,7,SIUNT
795,TRD2022082204166,Jelambar Baru,11460,Baliase,92916,5,7,SIUNT
796,TRD2022082204024,Jelambar Baru,11460,Baloi Permai,29431,1,2,SIUNT
797,TRD2022082204094,Jelambar Baru,11460,Bandar Agung,31414,2,4,SIUNT
798,TRD2022082204145,Jelambar Baru,11460,Bangun Purba,28557,7,11,SIUNT
799,TRD2022082204041,Jelambar Baru,11460,Bangun Purba,28557,7,11,SIUNT
800,TRD2022082204124,Jelambar Baru,11460,Banjarmangu,53452,3,6,SIUNT
801,TRD2022082204105,Jelambar Baru,11460,Bantarwaru,42167,3,6,SIUNT
802,TRD2022082204076,Jelambar Baru,11460,Banuaran,25222,1,3,SIUNT
803,TRD2022082204132,Jelambar Baru,11460,Baru Ilir,76131,1,4,SIUNT
804,TRD2022082204006,Jelambar Baru,11460,Batu Layang,78244,3,5,SIUNT
805,TRD2022082204162,Jelambar Baru,11460,Batulicin,72271,5,8,SIUNT
806,TRD2022082204004,Jelambar Baru,11460,Batu Madinding,22983,5,9,SIUNT
807,TRD2022082204080,Jelambar Baru,11460,Bengkol,95251,1,3,SIUNT
808,TRD2022082204065,Jelambar Baru,11460,Benoa,80361,4,7,SIUNT
809,TRD2022082204127,Jelambar Baru,11460,Berlian Makmur,30756,3,6,SIUNT
810,TRD2022082204043,Jelambar Baru,11460,Berumbung Baru (Tilan),28671,7,11,SIUNT
811,TRD2022082204134,Jelambar Baru,11460,Bintan,28812,4,7,SIUNT
812,TRD2022082204017,Jelambar Baru,11460,Bintara,17134,1,2,SIUNT
813,TRD2022082204152,Jelambar Baru,11460,Birobuli Utara,94231,2,4,SIUNT
814,TRD2022082204112,Jelambar Baru,11460,Biyonga,96212,7,9,SIUNT
815,TRD2022082204007,Jelambar Baru,11460,Biyonga,96212,7,9,SIUNT
816,TRD2022082204090,Jelambar Baru,11460,Blotongan,50715,2,3,SIUNT
817,TRD2022082204027,Jelambar Baru,11460,Bojong Kulur,16969,1,2,SIUNT
818,TRD2022082204138,Jelambar Baru,11460,Bojong Menteng,17117,1,2,SIUNT
819,TRD2022082204096,Jelambar Baru,11460,Bugis,75121,2,4,SIUNT
820,TRD2022082204031,Jelambar Baru,11460,Buliang,29438,1,2,SIUNT
821,TRD2022082204078,Jelambar Baru,11460,Buliang,29438,1,2,SIUNT
822,TRD2022082204037,Jelambar Baru,11460,Buloa,90212,2,3,SIUNT
823,TRD2022082204051,Jelambar Baru,11460,Bulu Tempe,92735,7,9,SIUNT
824,TRD2022082204156,Jelambar Baru,11460,Bumi Harjo,94765,7,9,SIUNT
825,TRD2022082204136,Jelambar Baru,11460,Buntongi,94683,7,9,SIUNT
826,TRD2022082204087,Jelambar Baru,11460,Bunut,74162,9,11,SIUNT
827,TRD2022082204097,Jelambar Baru,11460,Bunut,74162,9,11,SIUNT
828,TRD2022082204030,Jelambar Baru,11460,Cempaka Putih,36134,2,3,SIUNT
829,TRD2022082204021,Jelambar Baru,11460,Cibodas Baru,15138,1,2,SIUNT
830,TRD2022082204008,Jelambar Baru,11460,Cigadung,41213,2,3,SIUNT
831,TRD2022082204025,Jelambar Baru,11460,Cikondang,43142,1,2,SIUNT
832,TRD2022082204014,Jelambar Baru,11460,Cingcin,40914,1,2,SIUNT
833,TRD2022082204159,Jelambar Baru,11460,Cinta Damai (Dame),20371,5,9,SIUNT
834,TRD2022082204055,Jelambar Baru,11460,Cipenjo,16820,1,2,SIUNT
835,TRD2022082204039,Jelambar Baru,11460,Cipta Waras,34871,3,6,SIUNT
836,TRD2022082204069,Jelambar Baru,11460,Darat Sekip,78117,3,5,SIUNT
837,TRD2022082204175,Jelambar Baru,11460,Datar Luas,23654,5,7,SIUNT
838,TRD2022082204100,Jelambar Baru,11460,Dawuan,45452,2,3,SIUNT
839,TRD2022082204206,Jelambar Baru,11460,Dawuhan,68311,2,3,SIUNT
840,TRD2022082204194,Jelambar Baru,11460,Dendengan Dalam,95127,1,3,SIUNT
841,TRD2022082204141,Jelambar Baru,11460,Donggala,96116,3,4,SIUNT
842,TRD2022082204028,Jelambar Baru,11460,Dukuh Ringin (Dukuhwringin),52419,2,3,SIUNT
843,TRD2022082204066,Jelambar Baru,11460,Entipan,78768,9,12,SIUNT
844,TRD2022082204106,Jelambar Baru,11460,Gamalama,97721,2,4,SIUNT
845,TRD2022082204143,Jelambar Baru,11460,Gedong Meneng,35145,1,2,SIUNT
846,TRD2022082204072,Jelambar Baru,11460,Geneng,57276,3,6,SIUNT
847,TRD2022082204077,Jelambar Baru,11460,Gunung Elai,75311,5,7,SIUNT
848,TRD2022082204210,Jelambar Baru,11460,Gunung Jati,93125,2,4,SIUNT
849,TRD2022082204115,Jelambar Baru,11460,Gunung Makmur,76285,7,10,SIUNT
850,TRD2022082204084,Jelambar Baru,11460,Gunung Panjang,75131,2,4,SIUNT
851,TRD2022082204189,Jelambar Baru,11460,Gunung Sari,28471,7,11,SIUNT
852,TRD2022082204187,Jelambar Baru,11460,Hamdan,20151,1,3,SIUNT
853,TRD2022082204192,Jelambar Baru,11460,Heledulaa Selatan,96114,3,4,SIUNT
854,TRD2022082204107,Jelambar Baru,11460,Hili Gawolo,22853,12,15,SIUNT
855,TRD2022082204155,Jelambar Baru,11460,Hutatoruan V,22413,5,8,SIUNT
856,TRD2022082204063,Jelambar Baru,11460,Jaka Mulya,17146,1,2,SIUNT
857,TRD2022082204186,Jelambar Baru,11460,Janji,22457,4,6,SIUNT
858,TRD2022082204213,Jelambar Baru,11460,Jatimulya,45262,3,6,SIUNT
859,TRD2022082204011,Jelambar Baru,11460,Jatimulya,17511,1,2,SIUNT
860,TRD2022082204015,Jelambar Baru,11460,Jatirahayu,17414,1,2,SIUNT
861,TRD2022082204144,Jelambar Baru,11460,Jelupang,15323,1,2,SIUNT
862,TRD2022082204075,Jelambar Baru,11460,Jempang Baru,83116,4,5,SIUNT
863,TRD2022082204204,Jelambar Baru,11460,Jono,57277,3,6,SIUNT
864,TRD2022082204170,Jelambar Baru,11460,Jurang Mangu Barat,15223,1,2,SIUNT
865,TRD2022082204101,Jelambar Baru,11460,Kabar,83671,7,10,SIUNT
866,TRD2022082204047,Jelambar Baru,11460,Kalirejo,35365,3,6,SIUNT
867,TRD2022082204095,Jelambar Baru,11460,Kampung Baru,35149,1,2,SIUNT
868,TRD2022082204177,Jelambar Baru,11460,Kapeh Panji Jaya Talaok,25652,5,9,SIUNT
869,TRD2022082204181,Jelambar Baru,11460,Karangmulya,41254,3,6,SIUNT
870,TRD2022082204196,Jelambar Baru,11460,Karang Tunggal,74355,9,11,SIUNT
871,TRD2022082204198,Jelambar Baru,11460,Karyamukti,43273,3,6,SIUNT
872,TRD2022082204071,Jelambar Baru,11460,Kastura,93563,11,13,SIUNT
873,TRD2022082204128,Jelambar Baru,11460,Kauman,57383,3,6,SIUNT
874,TRD2022082203999,Jelambar Baru,11460,Kayu Manis,13130,1,2,SIUNT
875,TRD2022082204205,Jelambar Baru,11460,Kayu Putih,85228,3,5,SIUNT
876,TRD2022082204150,Jelambar Baru,11460,Kebonan,67356,3,6,SIUNT
877,TRD2022082204040,Jelambar Baru,11460,Kebun Teluk Panji,21464,5,9,SIUNT
878,TRD2022082204092,Jelambar Baru,11460,Keladen,76261,12,15,SIUNT
879,TRD2022082204073,Jelambar Baru,11460,Kelapa Dua,30959,5,8,SIUNT
880,TRD2022082204167,Jelambar Baru,11460,Kelapa Gading Barat,14240,1,2,SIUNT
881,TRD2022082204154,Jelambar Baru,11460,Kemangi,61152,3,6,SIUNT
882,TRD2022082204188,Jelambar Baru,11460,Kembang Kerang Daya,83653,9,12,SIUNT
883,TRD2022082204151,Jelambar Baru,11460,Kembang Kerang Daya,83653,9,12,SIUNT
884,TRD2022082204002,Jelambar Baru,11460,Ketapang,15147,1,2,SIUNT
885,TRD2022082204026,Jelambar Baru,11460,Kraton,61262,1,2,SIUNT
886,TRD2022082204216,Jelambar Baru,11460,Kulipak,72152,9,12,SIUNT
887,TRD2022082204121,Jelambar Baru,11460,Laboi Jaya,28463,5,9,SIUNT
888,TRD2022082204009,Jelambar Baru,11460,Laboi Jaya,28463,5,9,SIUNT
889,TRD2022082204042,Jelambar Baru,11460,Labuhan Alas,84353,9,12,SIUNT
890,TRD2022082204067,Jelambar Baru,11460,Lakitan Selatan,25663,5,9,SIUNT
891,TRD2022082204034,Jelambar Baru,11460,Lawir,86516,12,15,SIUNT
892,TRD2022082204056,Jelambar Baru,11460,Lebang,91921,3,5,SIUNT
893,TRD2022082204146,Jelambar Baru,11460,Lembang,92411,3,5,SIUNT
894,TRD2022082204085,Jelambar Baru,11460,Lempake,75118,2,4,SIUNT
895,TRD2022082204110,Jelambar Baru,11460,Lengkong Wetan,15322,1,2,SIUNT
896,TRD2022082204139,Jelambar Baru,11460,Lestari,21211,6,9,SIUNT
897,TRD2022082204130,Jelambar Baru,11460,Lowa,93573,11,13,SIUNT
898,TRD2022082204179,Jelambar Baru,11460,Lubuk Kertang,20881,5,9,SIUNT
899,TRD2022082204010,Jelambar Baru,11460,Lunuk Bagantung,74356,11,13,SIUNT
900,TRD2022082204061,Jelambar Baru,11460,Mangkio Baru,94711,7,9,SIUNT
901,TRD2022082204019,Jelambar Baru,11460,Margahayu Utara,40214,1,2,SIUNT
902,TRD2022082204184,Jelambar Baru,11460,Marsangap,22384,7,11,SIUNT
903,TRD2022082204215,Jelambar Baru,11460,Mataiyang,84455,9,12,SIUNT
904,TRD2022082204153,Jelambar Baru,11460,Matapao,20997,7,11,SIUNT
905,TRD2022082204164,Jelambar Baru,11460,Mayang Mangurai,36129,2,3,SIUNT
906,TRD2022082204172,Jelambar Baru,11460,Medan Krio,20351,7,11,SIUNT
907,TRD2022082204049,Jelambar Baru,11460,Meliau Hilir,78571,9,12,SIUNT
908,TRD2022082204081,Jelambar Baru,11460,Nanga Pari,78662,7,10,SIUNT
909,TRD2022082204038,Jelambar Baru,11460,Nan IV Bawauah,27681,5,9,SIUNT
910,TRD2022082204169,Jelambar Baru,11460,Neusu Aceh,23244,1,3,SIUNT
911,TRD2022082204190,Jelambar Baru,11460,Ngancar,63252,3,6,SIUNT
912,TRD2022082204120,Jelambar Baru,11460,Nusaniwe I,97117,2,3,SIUNT
913,TRD2022082204148,Jelambar Baru,11460,Pagak,57272,3,6,SIUNT
914,TRD2022082204183,Jelambar Baru,11460,Pagar,34161,4,7,SIUNT
915,TRD2022082204053,Jelambar Baru,11460,Palipi,22262,7,11,SIUNT
916,TRD2022082204116,Jelambar Baru,11460,Pal Lima,78114,3,5,SIUNT
917,TRD2022082204012,Jelambar Baru,11460,Pangkalan Bulian,30755,3,6,SIUNT
918,TRD2022082204173,Jelambar Baru,11460,Panjer,80113,1,3,SIUNT
919,TRD2022082204016,Jelambar Baru,11460,Pantai Amal,77115,1,4,SIUNT
920,TRD2022082204013,Jelambar Baru,11460,Pasar Muaradua,32211,2,4,SIUNT
921,TRD2022082204147,Jelambar Baru,11460,Pasar VI Natal,22987,5,9,SIUNT
922,TRD2022082204182,Jelambar Baru,11460,Pasawahan,44151,3,6,SIUNT
923,TRD2022082204131,Jelambar Baru,11460,Patalan,58219,3,6,SIUNT
924,TRD2022082204052,Jelambar Baru,11460,Pekunden,54393,3,6,SIUNT
925,TRD2022082204020,Jelambar Baru,11460,Pematang Pudu,28784,5,9,SIUNT
926,TRD2022082204160,Jelambar Baru,11460,Pemenang Timur,83352,14,16,SIUNT
927,TRD2022082204060,Jelambar Baru,11460,Pengadegan,12770,1,2,SIUNT
928,TRD2022082204140,Jelambar Baru,11460,Penkase Oeleta,85231,3,5,SIUNT
929,TRD2022082204058,Jelambar Baru,11460,Penyengat Olak,36361,5,9,SIUNT
930,TRD2022082204129,Jelambar Baru,11460,Perdamaian,24475,3,5,SIUNT
931,TRD2022082204074,Jelambar Baru,11460,Perhentianmarpoyan,28125,1,3,SIUNT
932,TRD2022082204208,Jelambar Baru,11460,Pogung,57463,3,6,SIUNT
933,TRD2022082204178,Jelambar Baru,11460,Pohgading Timur,83654,14,16,SIUNT
934,TRD2022082204083,Jelambar Baru,11460,Pondok Benda,15416,1,2,SIUNT
935,TRD2022082204209,Jelambar Baru,11460,Ragajaya,16920,1,2,SIUNT
936,TRD2022082204048,Jelambar Baru,11460,Ragatunjung,52276,3,4,SIUNT
937,TRD2022082204157,Jelambar Baru,11460,Rajabasa Raya,35142,1,2,SIUNT
938,TRD2022082204163,Jelambar Baru,11460,Ranah,26231,5,9,SIUNT
939,TRD2022082204036,Jelambar Baru,11460,Rantau Telang,31654,5,8,SIUNT
940,TRD2022082204125,Jelambar Baru,11460,Rejo Basuki,34384,5,8,SIUNT
941,TRD2022082204029,Jelambar Baru,11460,Romoong Atas Dua,95953,7,10,SIUNT
942,TRD2022082204113,Jelambar Baru,11460,Saluassing,91371,7,9,SIUNT
943,TRD2022082204018,Jelambar Baru,11460,Seberang Tembilahan Barat,29212,4,7,SIUNT
944,TRD2022082204088,Jelambar Baru,11460,Seberang Tembilahan Barat,29212,4,7,SIUNT
945,TRD2022082204197,Jelambar Baru,11460,Sei Belutu,20995,4,6,SIUNT
946,TRD2022082204137,Jelambar Baru,11460,Sei/Sungai Apung,21474,5,9,SIUNT
947,TRD2022082204093,Jelambar Baru,11460,Sei/Sungai Bundung,74171,9,11,SIUNT
948,TRD2022082204195,Jelambar Baru,11460,Sei/Sungai Jawi,78822,7,10,SIUNT
949,TRD2022082204005,Jelambar Baru,11460,Sei/Sungai Jawi,78385,9,12,SIUNT
950,TRD2022082204099,Jelambar Baru,11460,Sei/Sungai Limau,27684,5,9,SIUNT
951,TRD2022082204046,Jelambar Baru,11460,Sei/Sungai Urdang,74215,9,11,SIUNT
952,TRD2022082204068,Jelambar Baru,11460,Sekuru,84172,9,12,SIUNT
953,TRD2022082204207,Jelambar Baru,11460,Sinar Banten,38964,7,11,SIUNT
954,TRD2022082204122,Jelambar Baru,11460,Sinarrancang,45173,1,2,SIUNT
955,TRD2022082204165,Jelambar Baru,11460,Sipakainga,91573,7,9,SIUNT
956,TRD2022082204104,Jelambar Baru,11460,Siwolong Polong,91261,7,9,SIUNT
957,TRD2022082204203,Jelambar Baru,11460,Slarang Lor,52451,3,4,SIUNT
958,TRD2022082204045,Jelambar Baru,11460,Slarang Lor,52451,3,4,SIUNT
959,TRD2022082204201,Jelambar Baru,11460,Sukasari,17530,1,2,SIUNT
960,TRD2022082204070,Jelambar Baru,11460,Sukodadi,30154,1,2,SIUNT
961,TRD2022082204185,Jelambar Baru,11460,Sukolilo,63161,1,2,SIUNT
962,TRD2022082204212,Jelambar Baru,11460,Sumberbendo,63155,3,6,SIUNT
963,TRD2022082204050,Jelambar Baru,11460,Sumberrejo,68172,3,6,SIUNT
964,TRD2022082204091,Jelambar Baru,11460,Sumber Sari,31667,5,8,SIUNT
965,TRD2022082204023,Jelambar Baru,11460,Sungai Beliung,74113,7,9,SIUNT
966,TRD2022082204111,Jelambar Baru,11460,Sungai Beliung,74113,7,9,SIUNT
967,TRD2022082204126,Jelambar Baru,11460,Sungai Beliung,74113,7,9,SIUNT
968,TRD2022082204109,Jelambar Baru,11460,Sungai Bengkuang,74183,9,11,SIUNT
969,TRD2022082204022,Jelambar Baru,11460,Sungai Langan,31315,3,6,SIUNT
970,TRD2022082204064,Jelambar Baru,11460,Sungailiat,33211,3,6,SIUNT
971,TRD2022082204119,Jelambar Baru,11460,Sungai Nyamuk,77483,10,12,SIUNT
972,TRD2022082204098,Jelambar Baru,11460,Sungai Paus Firdaus,24410,6,8,SIUNT
973,TRD2022082204003,Jelambar Baru,11460,Sungai Sibam,28292,1,3,SIUNT
974,TRD2022082204079,Jelambar Baru,11460,Talang Banjar,36123,2,3,SIUNT
975,TRD2022082204174,Jelambar Baru,11460,Talunjaya,41374,2,3,SIUNT
976,TRD2022082204135,Jelambar Baru,11460,Tanah Raja,97713,2,4,SIUNT
977,TRD2022082204057,Jelambar Baru,11460,Tanjung Palas Ilir/Hilir,77211,12,14,SIUNT
978,TRD2022082204102,Jelambar Baru,11460,Tasuk,77352,9,12,SIUNT
979,TRD2022082204001,Jelambar Baru,11460,Tasuk,77352,9,12,SIUNT
980,TRD2022082204117,Jelambar Baru,11460,Teluk Dawan,36761,5,9,SIUNT
981,TRD2022082204191,Jelambar Baru,11460,Telukkulbi,36555,5,9,SIUNT
982,TRD2022082204114,Jelambar Baru,11460,Teluk Nibung,24791,5,8,SIUNT
983,TRD2022082204059,Jelambar Baru,11460,Teluk Sono,28559,7,11,SIUNT
984,TRD2022082204118,Jelambar Baru,11460,Tepian Terap,75684,7,9,SIUNT
985,TRD2022082204033,Jelambar Baru,11460,Tubajeng,92152,7,9,SIUNT
986,TRD2022082204149,Jelambar Baru,11460,Tumori Balohili,22811,12,15,SIUNT
987,TRD2022082204133,Jelambar Baru,11460,Uwuran Satu,95954,5,8,SIUNT
988,TRD2022082204161,Jelambar Baru,11460,Wanajaya,17520,1,2,SIUNT
989,TRD2022082204082,Jelambar Baru,11460,Watu Sigar,55853,3,6,SIUNT
990,TRD2022082204158,Jelambar Baru,11460,Wonomarto,34511,3,6,SIUNT
991,TRD2022082204062,Jelambar Baru,11460,Wonoplumbon,50214,1,2,SIUNT
992,TRD2022082204596,Kali Rungkut,60119,13 Ilir,30123,3,4,SIUNT
993,TRD2022082204867,Kali Rungkut,60119,16 Ulu,30117,3,4,SIUNT
994,TRD2022082204653,Kali Rungkut,60119,1 Ulu,30257,3,4,SIUNT
995,TRD2022082204669,Kali Rungkut,60119,Abadijaya,16417,1,2,SIUNT
996,TRD2022082204794,Kali Rungkut,60119,Abeli,93234,3,4,SIUNT
997,TRD2022082204575,Kali Rungkut,60119,Abianbase,80515,5,7,SIUNT
998,TRD2022082204751,Kali Rungkut,60119,Abian Tubuh Baru,83237,3,5,SIUNT
999,TRD2022082204881,Kali Rungkut,60119,Adiarsa Timur,41314,2,3,SIUNT
1000,TRD2022082204890,Kali Rungkut,60119,Ahusen,97127,3,4,SIUNT
1001,TRD2022082204580,Kali Rungkut,60119,Ahusen,97127,3,4,SIUNT
1002,TRD2022082204865,Kali Rungkut,60119,Air Tawar,71471,5,8,SIUNT
1003,TRD2022082204652,Kali Rungkut,60119,Air Tawar Barat,25132,4,5,SIUNT
1004,TRD2022082204839,Kali Rungkut,60119,Amasangan,91911,3,5,SIUNT
1005,TRD2022082204743,Kali Rungkut,60119,Ampang,25154,4,5,SIUNT
1006,TRD2022082204664,Kali Rungkut,60119,Ampang,25154,4,5,SIUNT
1007,TRD2022082204549,Kali Rungkut,60119,Ampenan Selatan,83114,3,5,SIUNT
1008,TRD2022082204610,Kali Rungkut,60119,Ampenan Selatan,83114,3,5,SIUNT
1009,TRD2022082204767,Kali Rungkut,60119,A M P L A S,20148,2,4,SIUNT
1010,TRD2022082204909,Kali Rungkut,60119,Anaiwoi,93118,3,4,SIUNT
1011,TRD2022082204834,Kali Rungkut,60119,Anduonohu,93231,3,4,SIUNT
1012,TRD2022082204631,Kali Rungkut,60119,Angkasapura,99113,4,5,SIUNT
1013,TRD2022082204542,Kali Rungkut,60119,Antang,90234,2,3,SIUNT
1014,TRD2022082204530,Kali Rungkut,60119,Antasan Besar,70114,2,3,SIUNT
1015,TRD2022082204770,Kali Rungkut,60119,Antasari Hilir,71114,5,8,SIUNT
1016,TRD2022082204711,Kali Rungkut,60119,Apela Satu (I),95537,6,8,SIUNT
1017,TRD2022082204541,Kali Rungkut,60119,Aplasi,85614,7,9,SIUNT
1018,TRD2022082204478,Kali Rungkut,60119,Aren Jaya,17112,1,2,SIUNT
1019,TRD2022082204894,Kali Rungkut,60119,Argasunya,45145,2,3,SIUNT
1020,TRD2022082204506,Kali Rungkut,60119,Arjasari,45257,4,6,SIUNT
1021,TRD2022082204879,Kali Rungkut,60119,Aro IV Korong,27317,6,8,SIUNT
1022,TRD2022082204728,Kali Rungkut,60119,Asam Kumbang,20133,2,4,SIUNT
1023,TRD2022082204804,Kali Rungkut,60119,Asam Kumbang,20133,2,4,SIUNT
1024,TRD2022082204818,Kali Rungkut,60119,Asem Rowo,60182,1,2,SIUNT
1025,TRD2022082204566,Kali Rungkut,60119,Atananga,94976,11,13,SIUNT
1026,TRD2022082204655,Kali Rungkut,60119,Aua Kuniang,26566,9,12,SIUNT
1027,TRD2022082204870,Kali Rungkut,60119,Baadale,85912,12,15,SIUNT
1028,TRD2022082204563,Kali Rungkut,60119,Babakan Penghulu,40294,2,3,SIUNT
1029,TRD2022082204501,Kali Rungkut,60119,Babura Sunggal,20121,2,4,SIUNT
1030,TRD2022082204585,Kali Rungkut,60119,Bagan Hulu,28912,7,10,SIUNT
1031,TRD2022082204736,Kali Rungkut,60119,Bagendung,42419,1,2,SIUNT
1032,TRD2022082204815,Kali Rungkut,60119,Bajarum,74353,11,13,SIUNT
1033,TRD2022082204808,Kali Rungkut,60119,Bakaran Batu,21421,7,10,SIUNT
1034,TRD2022082204619,Kali Rungkut,60119,Bakunase Dua,85116,4,6,SIUNT
1035,TRD2022082204583,Kali Rungkut,60119,Bakunase Dua,85116,4,6,SIUNT
1036,TRD2022082204515,Kali Rungkut,60119,Bakung,35238,2,3,SIUNT
1037,TRD2022082204906,Kali Rungkut,60119,Baler Bale Agung,82212,5,7,SIUNT
1038,TRD2022082204590,Kali Rungkut,60119,Bali Mester,13310,1,2,SIUNT
1039,TRD2022082204604,Kali Rungkut,60119,Baloi Permai,29431,3,4,SIUNT
1040,TRD2022082204873,Kali Rungkut,60119,Baloi Permai,29431,3,4,SIUNT
1041,TRD2022082204485,Kali Rungkut,60119,Baloi Permai,29431,3,4,SIUNT
1042,TRD2022082204692,Kali Rungkut,60119,Bambu Apus,13890,1,2,SIUNT
1043,TRD2022082204866,Kali Rungkut,60119,Bandar Baru,23126,5,6,SIUNT
1044,TRD2022082204869,Kali Rungkut,60119,Bandar Utama,20613,6,8,SIUNT
1045,TRD2022082204821,Kali Rungkut,60119,Bandengan,59432,3,4,SIUNT
1046,TRD2022082204720,Kali Rungkut,60119,Bangka,12730,1,2,SIUNT
1047,TRD2022082204798,Kali Rungkut,60119,Bangkelekila,91853,5,7,SIUNT
1048,TRD2022082204837,Kali Rungkut,60119,Bangunharjo,50138,2,3,SIUNT
1049,TRD2022082204772,Kali Rungkut,60119,Banjar,21112,8,10,SIUNT
1050,TRD2022082204717,Kali Rungkut,60119,Banjaragung,42122,1,2,SIUNT
1051,TRD2022082204820,Kali Rungkut,60119,Banjaragung,42122,1,2,SIUNT
1052,TRD2022082204499,Kali Rungkut,60119,Banjarbendo,61225,2,3,SIUNT
1053,TRD2022082204686,Kali Rungkut,60119,Banjarbendo,61225,2,3,SIUNT
1054,TRD2022082204771,Kali Rungkut,60119,Bantargebang,17151,1,2,SIUNT
