created_at,shipment_order_no,awb_number,status,logistic_id,dispatch_at,delivered_at,in_process_return,return_at
2023-07-04 12:32:04,TRD2023070403415,IDE703222847357,400,24,1688548182,0,0,0
2023-07-04 12:32:04,TRD2023070403417,IDE704233369039,400,24,1688547724,0,0,0
2023-07-04 12:32:04,TRD2023070403419,IDE701474521151,400,24,1688547829,0,0,0
2023-07-04 12:32:04,TRD2023070403416,IDE700799617129,400,24,1688547686,0,0,0
2023-07-04 12:32:05,TRD2023070403420,IDE702557005607,400,24,1688561443,0,0,0
2023-07-04 12:32:18,TRD2023070403421,IDE702945211888,500,24,1688498261,1688617441,0,0
2023-07-04 12:32:45,TRD2023070403423,IDE700268723882,500,24,1688560798,1688616249,0,0
2023-07-04 12:32:55,TRD2023070403424,IDE702036123347,400,24,1688486981,0,0,0
2023-07-04 12:33:07,TRD2023070403425,IDE704084875271,400,24,1688491321,0,0,0
2023-07-04 12:33:23,TRD2023070403426,IDE703702011050,400,24,1688500113,0,0,0
2023-07-04 12:33:38,TRD2023070403427,IDE702300028966,400,24,1688478467,0,0,0
2023-07-04 12:33:38,TRD2023070403428,IDE703748742751,500,24,1688478467,1688623328,0,0
2023-07-04 12:34:04,TRD2023070403430,IDE703728373401,400,24,1688491321,0,0,0
2023-07-04 12:34:10,TRD2023070403431,IDE700756215988,500,24,1688483819,1688642055,0,0
2023-07-04 12:34:34,TRD2023070403432,IDE703976440273,400,24,1688559623,0,0,0
2023-07-04 12:35:14,TRD2023070403433,IDE701144380557,602,24,1688496400,0,0,0
2023-07-04 12:35:19,TRD2023070403434,IDE702369547431,400,24,1688560813,0,0,0
2023-07-04 12:36:07,TRD2023070403436,IDE702578636606,500,24,1688494220,1688614913,0,0
2023-07-04 12:36:18,TRD2023070403437,IDE701113607096,400,24,1688491308,0,0,0
2023-07-04 12:36:22,TRD2023070403438,IDE701752979935,400,24,1688579439,0,0,0
2023-07-04 12:36:30,TRD2023070403439,IDE700913216193,500,24,1688560798,1688614974,0,0
2023-07-04 12:37:17,TRD2023070403440,IDE701021954462,400,24,1688560801,0,0,0
2023-07-04 12:37:23,TRD2023070403442,IDE700964577086,400,24,1688498266,0,0,0
2023-07-04 12:37:41,TRD2023070403464,IDE704133094106,500,24,1688494220,1688623737,0,0
2023-07-04 12:37:58,TRD2023070403467,IDE704210905452,500,24,1688478467,1688637341,0,0
2023-07-04 12:38:26,TRD2023070403468,IDE703012879902,500,24,1688497583,1688564597,0,0
2023-07-04 12:38:30,TRD2023070403469,IDE700344785700,400,24,1688562126,0,0,0
2023-07-04 12:38:43,TRD2023070403470,IDE701964729878,500,24,1688496400,1688553067,0,0
2023-07-04 12:38:56,TRD2023070403472,IDE701931529597,400,24,1688542408,0,0,0
2023-07-04 12:39:06,TRD2023070403474,IDE702994638267,501,24,1688491321,0,0,0
2023-07-04 12:39:13,TRD2023070403475,IDE700789371528,500,24,1688486985,1688631819,0,0
2023-07-04 12:39:25,TRD2023070403476,IDE702698908350,400,24,1688499274,0,0,0
2023-07-04 12:39:55,TRD2023070403479,IDE702897794992,400,24,1688579440,0,0,0
2023-07-04 12:39:56,TRD2023070403480,IDE701634204362,500,24,1688542410,1688616914,0,0
2023-07-04 12:40:10,TRD2023070403482,IDE703855332509,400,24,1688499272,0,0,0
2023-07-04 12:40:45,TRD2023070403483,IDE703780657719,500,24,1688478467,1688551890,0,0
2023-07-04 12:40:50,TRD2023070403484,IDE701443479788,400,24,1688560796,0,0,0
2023-07-04 12:40:52,TRD2023070403485,IDE703273685840,400,24,1688499271,0,0,0
2023-07-04 12:40:53,TRD2023070403486,IDE702466704513,400,24,1688494220,0,0,0
2023-07-04 12:41:23,TRD2023070403487,IDE702972880341,400,24,1688579440,0,0,0
2023-07-04 12:41:33,TRD2023070403488,IDE704070578591,501,24,1688498612,0,0,0
2023-07-04 12:41:41,TRD2023070403489,IDE701162866985,501,24,1688486984,0,0,0
2023-07-04 12:41:45,TRD2023070403490,IDE702104753932,400,24,1688560814,0,0,0
2023-07-04 12:42:07,TRD2023070403491,IDE701627371600,500,24,1688497583,1688555972,0,0
2023-07-04 12:42:23,TRD2023070403492,IDE703011636121,500,24,1688478467,1688622076,0,0
2023-07-04 12:42:30,TRD2023070403493,IDE702396188702,400,24,1688560807,0,0,0
2023-07-04 12:42:33,TRD2023070403494,IDE700170185883,400,24,1688547669,0,0,0
2023-07-04 12:42:49,TRD2023070403495,IDE700578967087,500,24,1688496401,1688622433,0,0
2023-07-04 12:42:50,TRD2023070403496,IDE702123358357,500,24,1688491321,1688613152,0,0
2023-07-04 12:42:58,TRD2023070403498,IDE702034866503,400,24,1688579439,0,0,0
2023-07-04 12:43:08,TRD2023070403500,IDE702271632875,400,24,1688547692,0,0,0
2023-07-04 12:43:08,TRD2023070403499,IDE703645683950,400,24,1688549143,0,0,0
2023-07-04 12:43:09,TRD2023070403501,IDE701943860578,500,24,1688560808,1688610962,0,0
2023-07-04 12:43:21,TRD2023070403503,IDE701283148218,400,24,1688494220,0,0,0
2023-07-04 12:43:23,TRD2023070403504,IDE701068569296,400,24,1688484232,0,0,0
2023-07-04 12:43:43,TRD2023070403506,IDE703016066969,501,24,1688499277,0,0,0
2023-07-04 12:43:51,TRD2023070403524,IDE703495949505,500,24,1688500170,1688623259,0,0
2023-07-04 12:43:51,TRD2023070403527,IDE700433917144,500,24,1688501123,1688630562,0,0
2023-07-04 12:43:51,TRD2023070403517,IDE701402741330,400,24,1688500163,0,0,0
2023-07-04 12:43:51,TRD2023070403510,IDE702564550327,400,24,1688500159,0,0,0
2023-07-04 12:43:51,TRD2023070403519,IDE701165051430,500,24,1688501126,1688625154,0,0
2023-07-04 12:43:51,TRD2023070403531,IDE703460539244,500,24,1688501128,1688637775,0,0
2023-07-04 12:43:51,TRD2023070403523,IDE703506905375,500,24,1688501136,1688633242,0,0
2023-07-04 12:43:51,TRD2023070403528,IDE703509905401,500,24,1688501130,1688637162,0,0
2023-07-04 12:43:51,TRD2023070403508,IDE703529779486,400,24,1688500174,0,0,0
2023-07-04 12:43:51,TRD2023070403514,IDE704036431086,400,24,1688500160,0,0,0
2023-07-04 12:43:51,TRD2023070403507,IDE704099657305,500,24,1688501119,1688622527,0,0
2023-07-04 12:43:51,TRD2023070403509,IDE700769424922,500,24,1688500171,1688552605,0,0
2023-07-04 12:43:51,TRD2023070403516,IDE702215944476,500,24,1688501130,1688608536,0,0
2023-07-04 12:43:51,TRD2023070403515,IDE701226133483,400,24,1688501137,0,0,0
2023-07-04 12:43:51,TRD2023070403529,IDE702282362288,400,24,1688501127,0,0,0
2023-07-04 12:43:51,TRD2023070403520,IDE702607061048,400,24,1688501137,0,0,0
2023-07-04 12:43:51,TRD2023070403530,IDE702204183477,400,24,1688500160,0,0,0
2023-07-04 12:43:51,TRD2023070403532,IDE704128650146,400,24,1688501124,0,0,0
2023-07-04 12:43:51,TRD2023070403521,IDE700557857186,400,24,1688500158,0,0,0
2023-07-04 12:43:51,TRD2023070403513,IDE701495376100,400,24,1688501101,0,0,0
2023-07-04 12:43:51,TRD2023070403533,IDE702991643144,400,24,1688501121,0,0,0
2023-07-04 12:43:51,TRD2023070403526,IDE700139281358,400,24,1688501126,0,0,0
2023-07-04 12:43:51,TRD2023070403522,IDE703836459767,602,24,1688500163,0,0,0
2023-07-04 12:43:51,TRD2023070403525,IDE702594931128,400,24,1688500173,0,0,0
2023-07-04 12:44:14,TRD2023070403535,IDE700603157373,400,24,1688560797,0,0,0
2023-07-04 12:44:20,TRD2023070403537,IDE700451410388,500,24,1688496400,1688619196,0,0
2023-07-04 12:44:29,TRD2023070403538,IDE700172737149,400,24,1688547666,0,0,0
2023-07-04 12:44:35,TRD2023070403539,IDE703018580840,501,24,1688484231,0,0,0
2023-07-04 12:45:20,TRD2023070403542,IDE700904210102,400,24,1688501122,0,0,0
2023-07-04 12:45:38,TRD2023070403544,IDE703236696579,602,24,1688491320,0,0,0
2023-07-04 12:46:30,TRD2023070403548,IDE700515749620,400,24,1688579440,0,0,0
2023-07-04 12:46:43,TRD2023070403549,IDE704249134848,400,24,1688547969,0,0,0
2023-07-04 12:47:05,TRD2023070403550,IDE701510822104,500,24,1688494220,1688629979,0,0
2023-07-04 12:47:14,TRD2023070403552,IDE702695770293,400,24,1688560811,0,0,0
2023-07-04 12:47:33,TRD2023070403553,IDE700980330158,400,24,1688500111,0,0,0
2023-07-04 12:48:01,TRD2023070403555,IDE702423716082,400,24,1688560812,0,0,0
2023-07-04 12:48:20,TRD2023070403557,IDE704195908350,500,24,1688500122,1688622534,0,0
2023-07-04 12:48:22,TRD2023070403559,IDE702328122486,500,24,1688483862,1688626327,0,0
2023-07-04 12:48:48,TRD2023070403561,IDE702700104080,500,24,1688560812,1688629815,0,0
2023-07-04 12:49:06,TRD2023070403564,IDE700304055476,400,24,1688500159,0,0,0
2023-07-04 12:49:06,TRD2023070403566,IDE703426636316,500,24,1688500173,1688613394,0,0
2023-07-04 12:49:06,TRD2023070403568,IDE703883351520,500,24,1688500172,1688623510,0,0
2023-07-04 12:49:06,TRD2023070403565,IDE701907334798,400,24,1688500174,0,0,0
2023-07-04 12:49:06,TRD2023070403563,IDE700390760342,400,24,1688500165,0,0,0
2023-07-04 12:49:06,TRD2023070403562,IDE700693005501,400,24,1688500164,0,0,0
2023-07-04 12:49:06,TRD2023070403567,IDE702161388459,400,24,1688499277,0,0,0
2023-07-04 12:49:27,TRD2023070403570,IDE702249807517,400,24,1688560789,0,0,0
2023-07-04 12:49:44,TRD2023070403571,IDE701416262411,400,24,1688547722,0,0,0
2023-07-04 12:50:17,TRD2023070403572,IDE702696958900,500,24,1688498259,1688620492,0,0
2023-07-04 12:50:29,TRD2023070403573,IDE701342788068,500,24,1688560806,1688609462,0,0
2023-07-04 12:51:04,TRD2023070403575,IDE701188484070,602,24,1688491321,0,0,0
2023-07-04 12:51:36,TRD2023070403578,IDE700378991528,500,24,1688560788,1688638668,0,0
2023-07-04 12:52:08,TRD2023070403580,IDE700130823537,400,24,1688482324,0,0,0
2023-07-04 12:52:08,TRD2023070403589,IDE700966871444,400,24,1688482350,0,0,0
2023-07-04 12:52:08,TRD2023070403587,IDE700947551511,400,24,1688482251,0,0,0
2023-07-04 12:52:08,TRD2023070403584,IDE700406044195,400,24,1688482311,0,0,0
2023-07-04 12:52:08,TRD2023070403585,IDE703577577824,400,24,1688482317,0,0,0
2023-07-04 12:52:08,TRD2023070403588,IDE703484007808,400,24,1688482263,0,0,0
2023-07-04 12:52:08,TRD2023070403583,IDE704101901953,400,24,1688482410,0,0,0
2023-07-04 12:52:08,TRD2023070403581,IDE703401629143,400,24,1688482344,0,0,0
2023-07-04 12:52:08,TRD2023070403579,IDE701265197811,400,24,1688482385,0,0,0
2023-07-04 12:52:46,TRD2023070403591,IDE700701446699,400,24,1688542410,0,0,0
2023-07-04 12:53:31,TRD2023070403594,IDE704098568045,400,24,1688548053,0,0,0
2023-07-04 12:53:31,TRD2023070403595,IDE701569464006,400,24,1688557149,0,0,0
2023-07-04 12:53:31,TRD2023070403593,IDE701081411590,400,24,1688548132,0,0,0
2023-07-04 12:53:39,TRD2023070403598,IDE704219841621,501,24,1688499270,0,0,0
2023-07-04 12:53:41,TRD2023070403609,IDE703710613031,400,24,1688560782,0,0,0
2023-07-04 12:53:45,TRD2023070403616,IDE700487606222,400,24,1688500128,0,0,0
2023-07-04 12:53:45,TRD2023070403607,IDE703621616937,602,24,1688501135,0,0,0
2023-07-04 12:53:45,TRD2023070403614,IDE703412212325,602,24,1688500117,0,0,0
2023-07-04 12:53:45,TRD2023070403623,IDE703555971614,501,24,1688501136,0,0,0
2023-07-04 12:53:45,TRD2023070403615,IDE704040352423,500,24,1688501100,1688613802,0,0
2023-07-04 12:53:45,TRD2023070403601,IDE700924918363,400,24,1688500130,0,0,0
2023-07-04 12:53:45,TRD2023070403619,IDE701135567506,400,24,1688500123,0,0,0
2023-07-04 12:53:45,TRD2023070403599,IDE700028585814,500,24,1688500177,1688610605,0,0
2023-07-04 12:53:45,TRD2023070403618,IDE700345201483,500,24,1688500120,1688639154,0,0
2023-07-04 12:53:45,TRD2023070403606,IDE701585264257,501,24,1688501135,0,0,0
2023-07-04 12:53:45,TRD2023070403622,IDE701633690077,400,24,1688500125,0,0,0
2023-07-04 12:53:45,TRD2023070403600,IDE703870576532,501,24,1688500114,0,0,0
2023-07-04 12:53:45,TRD2023070403625,IDE702621790793,400,24,1688500168,0,0,0
2023-07-04 12:53:45,TRD2023070403612,IDE704078697398,400,24,1688501136,0,0,0
2023-07-04 12:53:45,TRD2023070403611,IDE701953349902,500,24,1688501120,1688613132,0,0
2023-07-04 12:53:45,TRD2023070403602,IDE702282381196,500,24,1688500842,1688622995,0,0
2023-07-04 12:53:45,TRD2023070403610,IDE700674514113,501,24,1688501125,0,0,0
2023-07-04 12:53:45,TRD2023070403596,IDE700202345632,400,24,1688500841,0,0,0
2023-07-04 12:53:45,TRD2023070403597,IDE702227582572,400,24,1688499288,0,0,0
2023-07-04 12:53:45,TRD2023070403605,IDE702079514090,400,24,1688500838,0,0,0
2023-07-04 12:53:45,TRD2023070403621,IDE702569571419,400,24,1688500842,0,0,0
2023-07-04 12:53:45,TRD2023070403617,IDE700590926961,501,24,1688501135,0,0,0
2023-07-04 12:53:45,TRD2023070403624,IDE701863796205,400,24,1688500115,0,0,0
2023-07-04 12:53:45,TRD2023070403604,IDE703784512054,400,24,1688501122,0,0,0
2023-07-04 12:53:45,TRD2023070403608,IDE702137445346,400,24,1688501099,0,0,0
2023-07-04 12:53:45,TRD2023070403613,IDE700029847795,500,24,1688501118,1688632872,0,0
2023-07-04 12:53:45,TRD2023070403620,IDE702853067003,501,24,1688500120,0,0,0
2023-07-04 12:54:21,TRD2023070403630,IDE703350306855,400,24,1688498262,0,0,0
2023-07-04 12:54:31,TRD2023070403631,IDE700039281992,400,24,1688509641,0,0,0
2023-07-04 12:55:25,TRD2023070403637,IDE701279207231,400,24,1688499278,0,0,0
2023-07-04 12:55:30,TRD2023070403638,IDE702620070938,400,24,1688542408,0,0,0
2023-07-04 12:56:07,TRD2023070403639,IDE700590183004,501,24,1688489376,0,0,0
2023-07-04 12:56:07,TRD2023070403640,IDE700772454265,500,24,1688486990,1688628179,0,0
2023-07-04 12:56:08,TRD2023070403641,IDE701541664392,400,24,1688560800,0,0,0
2023-07-04 12:56:56,TRD2023070403643,IDE702163464804,500,24,1688560786,1688621068,0,0
2023-07-04 12:57:22,TRD2023070403645,IDE700101777613,400,24,1688549522,0,0,0
2023-07-04 12:57:30,TRD2023070403646,IDE702215889085,500,24,1688494220,1688630337,0,0
2023-07-04 12:57:42,TRD2023070403647,IDE702528660274,500,24,1688560798,1688620218,0,0
2023-07-04 12:57:43,TRD2023070403648,IDE701167041508,500,24,1688475553,1688639188,0,0
2023-07-04 12:58:08,TRD2023070403700,IDE702018946914,501,24,1688507546,0,0,0
2023-07-04 12:58:08,TRD2023070403756,IDE702135306118,501,24,1688507545,0,0,0
2023-07-04 12:58:08,TRD2023070403717,IDE700447387489,501,24,1688507544,0,0,0
2023-07-04 12:58:08,TRD2023070403760,IDE702582312814,501,24,1688507545,0,0,0
2023-07-04 12:58:08,TRD2023070403733,IDE701103210166,501,24,1688507543,0,0,0
2023-07-04 12:58:08,TRD2023070403766,IDE703221475636,400,24,1688507549,0,0,0
2023-07-04 12:58:08,TRD2023070403689,IDE701972822380,500,24,1688507549,1688534885,0,0
2023-07-04 12:58:08,TRD2023070403753,IDE702386148146,501,24,1688507545,0,0,0
2023-07-04 12:58:08,TRD2023070403716,IDE703930344277,500,24,1688507545,1688635473,0,0
2023-07-04 12:58:08,TRD2023070403657,IDE701586005343,500,24,1688507548,1688612210,0,0
2023-07-04 12:58:08,TRD2023070403742,IDE703763781579,400,24,1688507543,0,0,0
2023-07-04 12:58:08,TRD2023070403754,IDE703345924360,400,24,1688507545,0,0,0
2023-07-04 12:58:08,TRD2023070403697,IDE702998656666,400,24,1688507543,0,0,0
2023-07-04 12:58:08,TRD2023070403658,IDE703468729590,500,24,1688507546,1688626692,0,0
2023-07-04 12:58:08,TRD2023070403783,IDE701526251605,500,24,1688507545,1688620349,0,0
2023-07-04 12:58:08,TRD2023070403786,IDE702918893404,400,24,1688507546,0,0,0
2023-07-04 12:58:08,TRD2023070403662,IDE701335056638,501,24,1688507544,0,0,0
2023-07-04 12:58:08,TRD2023070403702,IDE701037019641,400,24,1688507544,0,0,0
2023-07-04 12:58:08,TRD2023070403693,IDE703640546787,500,24,1688507547,1688527020,0,0
2023-07-04 12:58:08,TRD2023070403732,IDE700817762704,500,24,1688507544,1688605601,0,0
2023-07-04 12:58:08,TRD2023070403772,IDE700497197490,500,24,1688507548,1688565788,0,0
2023-07-04 12:58:08,TRD2023070403691,IDE700307204726,400,24,1688507546,0,0,0
2023-07-04 12:58:08,TRD2023070403672,IDE700570724365,501,24,1688507546,0,0,0
2023-07-04 12:58:08,TRD2023070403696,IDE701916259361,400,24,1688507544,0,0,0
2023-07-04 12:58:08,TRD2023070403749,IDE700422026735,400,24,1688507544,0,0,0
2023-07-04 12:58:08,TRD2023070403755,IDE700352970042,501,24,1688507546,0,0,0
2023-07-04 12:58:08,TRD2023070403770,IDE700787296967,500,24,1688507547,1688610693,0,0
2023-07-04 12:58:08,TRD2023070403681,IDE700888711562,500,24,1688507546,1688549954,0,0
2023-07-04 12:58:08,TRD2023070403653,IDE703483209412,500,24,1688507548,1688550724,0,0
2023-07-04 12:58:08,TRD2023070403680,IDE703337753235,500,24,1688507547,1688529548,0,0
2023-07-04 12:58:08,TRD2023070403739,IDE700444220328,501,24,1688507545,0,0,0
2023-07-04 12:58:08,TRD2023070403727,IDE700120026652,400,24,1688507544,0,0,0
2023-07-04 12:58:08,TRD2023070403669,IDE700251877774,500,24,1688507544,1688557555,0,0
2023-07-04 12:58:08,TRD2023070403724,IDE700152072235,501,24,1688507548,0,0,0
2023-07-04 12:58:08,TRD2023070403776,IDE700022910477,400,24,1688507547,0,0,0
2023-07-04 12:58:08,TRD2023070403741,IDE700659116025,501,24,1688507547,0,0,0
2023-07-04 12:58:08,TRD2023070403747,IDE701826524639,400,24,1688507545,0,0,0
2023-07-04 12:58:08,TRD2023070403744,IDE701942642865,400,24,1688507544,0,0,0
2023-07-04 12:58:08,TRD2023070403750,IDE701911078253,501,24,1688507549,0,0,0
2023-07-04 12:58:08,TRD2023070403682,IDE701997527600,400,24,1688507549,0,0,0
2023-07-04 12:58:08,TRD2023070403686,IDE702874978927,400,24,1688507545,0,0,0
2023-07-04 12:58:08,TRD2023070403651,IDE701285170453,501,24,1688507545,0,0,0
2023-07-04 12:58:08,TRD2023070403650,IDE701248235789,602,24,1688507543,0,0,0
2023-07-04 12:58:08,TRD2023070403761,IDE701216158629,501,24,1688507546,0,0,0
2023-07-04 12:58:08,TRD2023070403707,IDE703630842385,501,24,1688507548,0,0,0
2023-07-04 12:58:08,TRD2023070403775,IDE702896447071,501,24,1688507547,0,0,0
2023-07-04 12:58:08,TRD2023070403728,IDE701378063532,400,24,1688507546,0,0,0
2023-07-04 12:58:08,TRD2023070403722,IDE703753871330,500,24,1688507546,1688619378,0,0
2023-07-04 12:58:08,TRD2023070403751,IDE703857265703,501,24,1688507547,0,0,0
2023-07-04 12:58:08,TRD2023070403725,IDE703897327432,602,24,1688507548,0,0,0
2023-07-04 12:58:08,TRD2023070403719,IDE704067951198,602,24,1688507545,0,0,0
2023-07-04 12:58:08,TRD2023070403713,IDE703894258650,602,24,1688507547,0,0,0
2023-07-04 12:58:08,TRD2023070403704,IDE704127979486,501,24,1688507544,0,0,0
2023-07-04 12:58:08,TRD2023070403715,IDE704180475233,500,24,1688507544,1688638202,0,0
2023-07-04 12:58:08,TRD2023070403708,IDE702286721411,501,24,1688507547,0,0,0
2023-07-04 12:58:08,TRD2023070403729,IDE702450120592,500,24,1688507544,1688607952,0,0
2023-07-04 12:58:08,TRD2023070403734,IDE701063505657,501,24,1688507548,0,0,0
2023-07-04 12:58:08,TRD2023070403740,IDE703059460616,501,24,1688507546,0,0,0
2023-07-04 12:58:08,TRD2023070403655,IDE702873228626,501,24,1688507545,0,0,0
2023-07-04 12:58:08,TRD2023070403745,IDE701697704229,500,24,1688507544,1688621111,0,0
2023-07-04 12:58:08,TRD2023070403782,IDE702037020806,501,24,1688507547,0,0,0
2023-07-04 12:58:08,TRD2023070403778,IDE701809517765,501,24,1688507548,0,0,0
2023-07-04 12:58:08,TRD2023070403668,IDE702114332192,501,24,1688507548,0,0,0
2023-07-04 12:58:08,TRD2023070403684,IDE701245633207,501,24,1688507547,0,0,0
2023-07-04 12:58:08,TRD2023070403780,IDE701549013610,500,24,1688507545,1688623937,0,0
2023-07-04 12:58:08,TRD2023070403661,IDE701984016863,501,24,1688507548,0,0,0
2023-07-04 12:58:08,TRD2023070403784,IDE700034703638,501,24,1688507546,0,0,0
2023-07-04 12:58:08,TRD2023070403712,IDE700080585518,500,24,1688507548,1688631494,0,0
2023-07-04 12:58:08,TRD2023070403765,IDE702941185997,500,24,1688507545,1688643321,0,0
2023-07-04 12:58:08,TRD2023070403718,IDE700267583962,500,24,1688507547,1688612423,0,0
2023-07-04 12:58:08,TRD2023070403710,IDE701574758299,500,24,1688507543,1688634036,0,0
2023-07-04 12:58:08,TRD2023070403683,IDE700275380835,500,24,1688507543,1688622329,0,0
2023-07-04 12:58:08,TRD2023070403738,IDE700572701105,501,24,1688507544,0,0,0
2023-07-04 12:58:08,TRD2023070403687,IDE700582814332,501,24,1688507545,0,0,0
2023-07-04 12:58:08,TRD2023070403723,IDE701390223895,500,24,1688507543,1688553711,0,0
2023-07-04 12:58:08,TRD2023070403737,IDE701357003841,500,24,1688507544,1688638729,0,0
2023-07-04 12:58:08,TRD2023070403692,IDE700596086654,500,24,1688507547,1688609788,0,0
2023-07-04 12:58:08,TRD2023070403752,IDE703316759795,501,24,1688507546,0,0,0
2023-07-04 12:58:08,TRD2023070403758,IDE700748044489,500,24,1688507545,1688643267,0,0
2023-07-04 12:58:08,TRD2023070403703,IDE700808236808,501,24,1688507544,0,0,0
2023-07-04 12:58:08,TRD2023070403709,IDE701311183758,500,24,1688507544,1688635646,0,0
2023-07-04 12:58:08,TRD2023070403711,IDE700853047096,500,24,1688507546,1688634675,0,0
2023-07-04 12:58:08,TRD2023070403767,IDE700896291973,501,24,1688507545,0,0,0
2023-07-04 12:58:08,TRD2023070403743,IDE701299105433,500,24,1688507548,1688646431,0,0
2023-07-04 12:58:08,TRD2023070403706,IDE700897135974,500,24,1688507545,1688644537,0,0
2023-07-04 12:58:08,TRD2023070403730,IDE701489637988,400,24,1688507547,0,0,0
2023-07-04 12:58:08,TRD2023070403764,IDE700907113726,500,24,1688507548,1688639673,0,0
2023-07-04 12:58:08,TRD2023070403736,IDE700997337068,500,24,1688507545,1688620554,0,0
2023-07-04 12:58:08,TRD2023070403779,IDE701000299441,500,24,1688507544,1688630272,0,0
2023-07-04 12:58:08,TRD2023070403677,IDE701126896234,400,24,1688507548,0,0,0
2023-07-04 12:58:08,TRD2023070403777,IDE702895099025,500,24,1688507547,1688648998,0,0
2023-07-04 12:58:08,TRD2023070403720,IDE701499580684,400,24,1688507549,0,0,0
2023-07-04 12:58:08,TRD2023070403690,IDE702189964794,501,24,1688507546,0,0,0
2023-07-04 12:58:08,TRD2023070403654,IDE702668113653,501,24,1688507545,0,0,0
2023-07-04 12:58:08,TRD2023070403663,IDE701288712265,400,24,1688507544,0,0,0
2023-07-04 12:58:08,TRD2023070403769,IDE702939987602,400,24,1688507548,0,0,0
2023-07-04 12:58:08,TRD2023070403660,IDE703929637490,400,24,1688507547,0,0,0
2023-07-04 12:58:08,TRD2023070403666,IDE700770121295,400,24,1688507546,0,0,0
2023-07-04 12:58:08,TRD2023070403762,IDE701519985754,500,24,1688507546,1688623976,0,0
2023-07-04 12:58:08,TRD2023070403748,IDE703213733403,500,24,1688507545,1688554238,0,0
2023-07-04 12:58:08,TRD2023070403787,IDE702981967749,400,24,1688507548,0,0,0
2023-07-04 12:58:08,TRD2023070403714,IDE704055356361,500,24,1688507543,1688541739,0,0
2023-07-04 12:58:08,TRD2023070403699,IDE703477374905,500,24,1688507546,1688616832,0,0
2023-07-04 12:58:08,TRD2023070403685,IDE703180933325,501,24,1688507549,0,0,0
2023-07-04 12:58:08,TRD2023070403781,IDE703670018717,500,24,1688507546,1688620011,0,0
2023-07-04 12:58:08,TRD2023070403695,IDE701579136249,400,24,1688507546,0,0,0
2023-07-04 12:58:08,TRD2023070403768,IDE704189930686,400,24,1688507547,0,0,0
2023-07-04 12:58:08,TRD2023070403731,IDE704269142548,400,24,1688507543,0,0,0
2023-07-04 12:58:08,TRD2023070403667,IDE700757349952,400,24,1688507548,0,0,0
2023-07-04 12:58:08,TRD2023070403774,IDE703498731969,500,24,1688507545,1688556784,0,0
2023-07-04 12:58:08,TRD2023070403746,IDE701767646209,500,24,1688507546,1688556176,0,0
2023-07-04 12:58:08,TRD2023070403678,IDE703857826040,500,24,1688507549,1688558975,0,0
2023-07-04 12:58:08,TRD2023070403670,IDE701975734272,500,24,1688507548,1688561971,0,0
2023-07-04 12:58:08,TRD2023070403652,IDE700754004208,500,24,1688507548,1688541422,0,0
2023-07-04 12:58:08,TRD2023070403676,IDE701605034503,500,24,1688507547,1688557007,0,0
2023-07-04 12:58:08,TRD2023070403694,IDE703955490447,500,24,1688507545,1688562448,0,0
2023-07-04 12:58:08,TRD2023070403757,IDE703856683352,501,24,1688507545,0,0,0
2023-07-04 12:58:08,TRD2023070403785,IDE702859636325,500,24,1688507547,1688614495,0,0
2023-07-04 12:58:08,TRD2023070403701,IDE702446446792,400,24,1688507546,0,0,0
2023-07-04 12:58:08,TRD2023070403773,IDE702881839199,501,24,1688507545,0,0,0
2023-07-04 12:58:08,TRD2023070403656,IDE702631355078,500,24,1688507548,1688614845,0,0
2023-07-04 12:58:08,TRD2023070403679,IDE701391174728,400,24,1688507548,0,0,0
2023-07-04 12:58:08,TRD2023070403788,IDE701683557360,501,24,1688507546,0,0,0
2023-07-04 12:58:08,TRD2023070403721,IDE702941194408,500,24,1688507543,1688616773,0,0
2023-07-04 12:58:08,TRD2023070403674,IDE702037876341,400,24,1688507549,0,0,0
2023-07-04 12:58:08,TRD2023070403675,IDE702683513377,500,24,1688507543,1688625328,0,0
2023-07-04 12:58:08,TRD2023070403759,IDE704257092807,400,24,1688507546,0,0,0
2023-07-04 12:58:08,TRD2023070403659,IDE703241603407,500,24,1688507547,1688622760,0,0
2023-07-04 12:58:08,TRD2023070403664,IDE703343213892,500,24,1688507547,1688621786,0,0
2023-07-04 12:58:08,TRD2023070403705,IDE703074730832,500,24,1688507548,1688608842,0,0
2023-07-04 12:58:08,TRD2023070403673,IDE703592006819,500,24,1688507548,1688616212,0,0
2023-07-04 12:58:08,TRD2023070403771,IDE704120761386,500,24,1688507547,1688618124,0,0
2023-07-04 12:58:08,TRD2023070403726,IDE704166259237,501,24,1688507549,0,0,0
2023-07-04 12:58:08,TRD2023070403763,IDE700997363023,501,24,1688507544,0,0,0
2023-07-04 12:58:08,TRD2023070403698,IDE700152169796,501,24,1688507544,0,0,0
2023-07-04 12:58:08,TRD2023070403671,IDE700523780814,400,24,1688507548,0,0,0
2023-07-04 12:58:08,TRD2023070403688,IDE703070096551,500,24,1688507543,1688626804,0,0
2023-07-04 12:58:08,TRD2023070403735,IDE700311188117,400,24,1688507548,0,0,0
2023-07-04 12:58:08,TRD2023070403665,IDE700215527655,501,24,1688507544,0,0,0
2023-07-04 12:58:09,TRD2023070403789,IDE702459131571,400,24,1688579439,0,0,0
2023-07-04 12:58:31,TRD2023070403790,IDE703317496366,400,24,1688560782,0,0,0
